"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
73,36500,0.0964232722535109,1,54.5981500331442
77,38500,0.0824024260752406,1,54.5981500331442
73,36500,0.0903181806049308,1,54.5981500331442
91,45500,0.0789721223675343,1,54.5981500331442
69,34500,0.0945560431116366,1,54.5981500331442
71,35500,0.0961807213332532,1,54.5981500331442
73,36500,0.0994862496496998,1,54.5981500331442
71,35500,0.0936893249912006,1,54.5981500331442
131,65500,0.0891965042140583,1,54.5981500331442
65,32500,0.0827617503984267,1,54.5981500331442
75,37500,0.0997720313561234,1,54.5981500331442
85,42500,0.0950634121708509,1,54.5981500331442
93,46500,0.0988532655522533,1,54.5981500331442
61,30500,0.0850447335224709,1,54.5981500331442
81,40500,0.0853011519205984,1,54.5981500331442
65,32500,0.0918216864820534,1,54.5981500331442
72,36000,0.0988436908338551,1,54.5981500331442
67,33500,0.0819030764628609,1,54.5981500331442
93,46500,0.0996671310795777,1,54.5981500331442
69,34500,0.092813048189578,1,54.5981500331442
187,93500,0.0993236916576753,1,54.5981500331442
77,38500,0.0937904720787415,1,54.5981500331442
70,35000,0.0907427980310635,1,54.5981500331442
75,37500,0.0977833950114194,1,54.5981500331442
125,62500,0.0850676255360827,1,54.5981500331442
69,34500,0.0833146585635858,1,54.5981500331442
110,55000,0.0960698712274919,1,54.5981500331442
64,32000,0.0839435762176527,1,54.5981500331442
79,39500,0.0814328156417257,1,54.5981500331442
78,39000,0.0823568705461755,1,54.5981500331442
90,45000,0.0918770037102796,1,54.5981500331442
66,33000,0.0937050378116802,1,54.5981500331442
69,34500,0.093655243536675,1,54.5981500331442
71,35500,0.0999888379324787,1,54.5981500331442
117,58500,0.0895547341352411,1,54.5981500331442
76,38000,0.0868861456105976,1,54.5981500331442
69,34500,0.0984634372938308,1,54.5981500331442
134,67000,0.0880911553845338,1,54.5981500331442
105,52500,0.0637651392039073,1,54.5981500331442
79,39500,0.0771358921220436,1,54.5981500331442
92,46000,0.0937325006667209,1,54.5981500331442
91,45500,0.0915802511924668,1,54.5981500331442
68,34000,0.0837097226797787,1,54.5981500331442
131,65500,0.0960921072909759,1,54.5981500331442
97,48500,0.0850627471715804,1,54.5981500331442
153,76500,0.0930765403874081,1,54.5981500331442
95,47500,0.094920325758664,1,54.5981500331442
91,45500,0.0800540907914705,1,54.5981500331442
77,38500,0.0980993099490808,1,54.5981500331442
119,59500,0.0903822474013511,1,54.5981500331442
