"iter_conv","calls_for_pi","last_F_value"
140882,11129678,0.499989991192788
176147,13915613,0.499994128793826
1235,97565,0.499360295361743
121547,9602213,0.499997651861899
29897,2361863,0.499995897409099
41223,3256617,0.499995607473572
6169,487351,0.499846204014091
7806,616674,0.499862438945494
114645,9056955,0.499989442636902
2921,230759,0.499936327856126
14618,1154822,0.499970380034133
7099,560821,0.499886537058396
85550,6758450,0.499998951709757
5082,401478,0.499961926524779
19872,1569888,0.4999664418455
30312,2394648,0.499982836820406
6893,544547,0.499837690957472
82039,6481081,0.499991090305792
7895,623705,0.499930102588067
62839,4964281,0.499984182971213
1199,94721,0.499348139422252
67775,5354225,0.49998854662305
27826,2198254,0.499997483701047
117822,9307938,0.49998885661219
8629,681691,0.499841149706599
86322,6819438,0.499991715431953
28127,2222033,0.49996069525134
12300,971700,0.49992775522675
19377,1530783,0.499962917031573
83690,6611510,0.499992181919529
77929,6156391,0.499989049996954
133028,10509212,0.499995308507914
22948,1812892,0.499985298005787
65382,5165178,0.499994574542277
196554,15527766,0.499994098318216
40435,3194365,0.499983553491179
35595,2812005,0.499975857351261
3343,264097,0.499615587342882
18654,1473666,0.499946862027362
2152,170008,0.499765153600734
15946,1259734,0.499933200440405
6350,501650,0.499922633915694
218983,17299657,0.499995245973222
9002,711158,0.499845883088198
7577,598583,0.499831142778509
72766,5748514,0.499986229376718
59619,4709901,0.499991591481275
17772,1403988,0.49994240621244
86039,6797081,0.499985249383987
5252,414908,0.499865951448634
