"iter_conv","calls_for_pi","last_F_value"
69,13800,0.0684144981243031
1759,351800,0.498928442272392
513,102600,0.478093708623382
249,49800,0.48393898465759
67,13400,0.403196229075071
187,37400,0.466656242044785
299,59800,0.497229561877721
827,165400,0.486485016763113
73,14600,0.472575553950593
159,31800,0.456522715772632
335,67000,0.49112887914259
741,148200,0.483723914825287
1387,277400,0.495006626018125
67,13400,0.439439751021525
61,12200,0.205772754681369
1205,241000,0.498717939178257
2305,461000,0.49807992051588
2263,452600,0.499556777978903
499,99800,0.49361928302589
69,13800,0.296107741450339
141,28200,0.240066253774445
369,73800,0.467881591322188
2127,425400,0.49845904993076
79,15800,0.235141865473595
243,48600,0.491961072907918
85,17000,0.477956974824714
205,41000,0.488779042013587
599,119800,0.499588277958311
117,23400,0.469433319631988
71,14200,0.413803457904393
2257,451400,0.499448872832067
3815,763000,0.499768007506138
817,163400,0.494837305032177
353,70600,0.482243230493969
179,35800,0.45129262072906
131,26200,0.46219680043078
103,20600,0.489877467516839
189,37800,0.471020609816045
785,157000,0.499780324989141
135,27000,0.411181263253251
353,70600,0.487244170235221
115,23000,0.494824490821516
69,13800,0.188985315054993
187,37400,0.481330114416818
215,43000,0.465681431075993
919,183800,0.49345202447677
2181,436200,0.494594738434397
275,55000,0.495622939266515
195,39000,0.486123412011182
663,132600,0.497011662838893
