"iter_conv","calls_for_pi","last_F_value"
61232,61232,0.0999707395808772
114896,114896,0.0999966458086536
34775,34775,0.0999987881697381
94835,94835,0.099999773649191
50740,50740,0.0999994781416226
68875,68875,0.0999737033231849
40236,40236,0.099997718715379
36477,36477,0.0999983105330714
27046,27046,0.0999985375853484
36162,36162,0.0999559536800707
42860,42860,0.0999989286055577
73110,73110,0.0999973593094816
41642,41642,0.0999960052138169
47937,47937,0.0999991001056336
38635,38635,0.0999980820490458
29863,29863,0.0999999321959665
50403,50403,0.0999947601575377
49462,49462,0.0999671111002689
67982,67982,0.0999997275945972
47496,47496,0.0999950101831216
101502,101502,0.0999868092929758
31348,31348,0.0999989406858312
32433,32433,0.0999990882205723
40441,40441,0.0999989179221945
83616,83616,0.0999979834228041
27166,27166,0.0999975832406516
42061,42061,0.0999968063833901
47820,47820,0.0999925048099181
32737,32737,0.0999967395379281
85922,85922,0.0999989359002739
91328,91328,0.0999998631236366
32391,32391,0.0999972878106617
110129,110129,0.0999964101864928
28085,28085,0.0999985428513685
27560,27560,0.0999996722089011
28380,28380,0.099995132655157
39419,39419,0.0999986835624049
39649,39649,0.0999966756626008
53466,53466,0.0999946976906197
36201,36201,0.0999992773004379
44869,44869,0.0999981651173195
56809,56809,0.0999993914983906
92356,92356,0.0999973032188679
44597,44597,0.0999988957436797
44085,44085,0.0999782054327253
25489,25489,0.0999979269556341
25528,25528,0.0999997404341664
27758,27758,0.0999970421795713
52419,52419,0.0999926436391563
30038,30038,0.0999976680931746
