"iter_conv","calls_for_pi","last_F_value"
1384,276800,0.499636373820126
399,79800,0.495941923828214
524,104800,0.497434054112579
135,27000,0.461914133860388
117,23400,0.483400790001648
2693,538600,0.497050140483102
400,80000,0.493501437825459
618,123600,0.495589548002232
1721,344200,0.489562481863336
1007,201400,0.498346336780854
205,41000,0.468406921376827
1139,227800,0.499542304675872
1197,239400,0.498361394015907
113,22600,0.497619295304876
1291,258200,0.499422005422732
213,42600,0.488022299687333
536,107200,0.499635241435019
963,192600,0.498499177240723
1183,236600,0.499894191881239
1373,274600,0.499084070327915
5207,1041400,0.499235368981017
274,54800,0.498925939277347
181,36200,0.499571242801821
827,165400,0.499874560679822
548,109600,0.498339729809267
104,20800,0.498579374691525
763,152600,0.498947741096682
173,34600,0.494097140169149
741,148200,0.499423510354586
103,20600,0.481128796643715
209,41800,0.451713005313992
115,23000,0.393919871461747
173,34600,0.47789768013073
234,46800,0.495675081187893
271,54200,0.481784952992253
1226,245200,0.499992469594237
1055,211000,0.498950055770071
277,55400,0.497693222222436
390,78000,0.49740477523863
313,62600,0.496263307506935
232,46400,0.496647569866275
97,19400,0.485658548652576
1527,305400,0.499465166276419
2684,536800,0.499323484137929
118,23600,0.493686315264129
573,114600,0.490326694901578
112,22400,0.495589839571499
931,186200,0.499711677322147
278,55600,0.499490714614004
254,50800,0.497655062029381
