"iter_conv","calls_for_pi","last_F_value"
2341,93640,0.499106581211514
303,12120,0.497721473052356
4259,170360,0.499672286634543
485,19400,0.49754724255515
507,20280,0.494855627626708
1425,57000,0.497849609018726
2017,80680,0.498516833179755
2313,92520,0.499627422575331
409,16360,0.494725138817772
5323,212920,0.499554125128651
275,11000,0.491590415918363
437,17480,0.493205033894947
2633,105320,0.499891341818041
1377,55080,0.499792497670543
489,19560,0.497823963562486
433,17320,0.492497478267831
467,18680,0.497322937567566
1169,46760,0.497579096540237
317,12680,0.497457091404979
77,3080,0.457776890171396
341,13640,0.493323498304909
439,17560,0.496849873594358
371,14840,0.497304359380023
847,33880,0.498805074513983
1551,62040,0.498334599214282
1305,52200,0.499756898087729
1861,74440,0.499006855675256
852,34080,0.4975703258453
259,10360,0.49617451523309
480,19200,0.494595857721061
793,31720,0.498157368722986
533,21320,0.495552307114666
189,7560,0.492142564548679
601,24040,0.496580127729591
1343,53720,0.497822640954965
5399,215960,0.499672218566168
1777,71080,0.499406286967828
71,2840,0.490404251260288
921,36840,0.498183006716895
709,28360,0.499413855872007
261,10440,0.498582880980476
953,38120,0.49786877531888
415,16600,0.495926247870957
5640,225600,0.499969075765478
63,2520,0.494940659592388
651,26040,0.499748536263066
743,29720,0.499697227090277
843,33720,0.498420034653338
347,13880,0.497807708401563
3677,147080,0.499722024975019
