"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
83,41500,0.0989107921445166,1,33.1154519586923
246,123000,0.0965013034089304,1,33.1154519586923
269,134500,0.0796227799751424,1,33.1154519586923
163,81500,0.0991018444125471,1,33.1154519586923
671,335500,0.0913286836285222,1,33.1154519586923
82,41000,0.0797656050778201,1,33.1154519586923
150,75000,0.0992968183240916,1,33.1154519586923
89,44500,0.0951559067668704,1,33.1154519586923
157,78500,0.0970452655137799,1,33.1154519586923
151,75500,0.0943673921741452,1,33.1154519586923
118,59000,0.0988614886318054,1,33.1154519586923
183,91500,0.0986518730866283,1,33.1154519586923
351,175500,0.0993447651487872,1,33.1154519586923
156,78000,0.0993758897544106,1,33.1154519586923
103,51500,0.0836002027565488,1,33.1154519586923
177,88500,0.0977056973421201,1,33.1154519586923
107,53500,0.095159749814443,1,33.1154519586923
124,62000,0.0890114033653057,1,33.1154519586923
147,73500,0.0937285227613404,1,33.1154519586923
119,59500,0.0993945848632497,1,33.1154519586923
158,79000,0.0963763754017506,1,33.1154519586923
142,71000,0.0992099639465699,1,33.1154519586923
139,69500,0.0977290175229634,1,33.1154519586923
107,53500,0.093288733058952,1,33.1154519586923
113,56500,0.085480835394409,1,33.1154519586923
136,68000,0.0993618015448987,1,33.1154519586923
81,40500,0.0798420475676412,1,33.1154519586923
207,103500,0.0982410692627606,1,33.1154519586923
177,88500,0.098044738256239,1,33.1154519586923
130,65000,0.0985667755186027,1,33.1154519586923
152,76000,0.0987663369949147,1,33.1154519586923
580,290000,0.099557596218239,1,33.1154519586923
205,102500,0.0724580363602681,1,33.1154519586923
294,147000,0.0980980510955645,1,33.1154519586923
104,52000,0.0961817540487217,1,33.1154519586923
91,45500,0.095726515469947,1,33.1154519586923
185,92500,0.0936047793552928,1,33.1154519586923
131,65500,0.0986169490305243,1,33.1154519586923
123,61500,0.094585830049466,1,33.1154519586923
141,70500,0.0980572704168005,1,33.1154519586923
96,48000,0.0982831983155911,1,33.1154519586923
141,70500,0.0900795509613189,1,33.1154519586923
203,101500,0.0933684538728269,1,33.1154519586923
145,72500,0.087936946252108,1,33.1154519586923
277,138500,0.0977785087685709,1,33.1154519586923
98,49000,0.0947149218459199,1,33.1154519586923
118,59000,0.0813853612913461,1,33.1154519586923
98,49000,0.0954035094453372,1,33.1154519586923
117,58500,0.0986227696516963,1,33.1154519586923
206,103000,0.0984575013556,1,33.1154519586923
