"iter_conv","calls_for_pi","last_F_value"
107,53500,0.0941763399601836
117,58500,0.0961582936529399
122,61000,0.0995977080261553
83,41500,0.0957944650648275
53,26500,0.0884808919489574
60,30000,0.0991897549279023
51,25500,0.095334583521323
45,22500,0.0995287390215006
92,46000,0.0907853319027991
61,30500,0.0987897636505313
48,24000,0.0991341613267188
101,50500,0.0999229096508631
49,24500,0.0903774505407561
60,30000,0.0934801738847232
62,31000,0.0992874590119113
45,22500,0.099476559996815
55,27500,0.0994668168612635
100,50000,0.0980424858105983
76,38000,0.0899551432109639
51,25500,0.0923875053012724
111,55500,0.099703424768954
90,45000,0.0936434157213334
61,30500,0.0972571278948008
53,26500,0.0994583951987615
45,22500,0.099476559996815
53,26500,0.0974657035231444
95,47500,0.0947261705624387
63,31500,0.0952866380753697
55,27500,0.0975403594254965
87,43500,0.0970660009854257
45,22500,0.099476559996815
57,28500,0.0944402584497829
54,27000,0.0989110452576057
135,67500,0.0989670192688056
48,24000,0.0995870208924466
66,33000,0.0975437195121711
95,47500,0.0931486245685603
52,26000,0.0996864274229725
191,95500,0.0945848668131519
49,24500,0.0903774505407561
57,28500,0.092004411495942
141,70500,0.0996877531009451
67,33500,0.092229987502488
78,39000,0.0981805947952617
95,47500,0.09463437525132
55,27500,0.0983954666491989
58,29000,0.0968182691249271
91,45500,0.0914630495825983
111,55500,0.0932782085238522
132,66000,0.0992859994327133
