"iter_conv","calls_for_pi","last_F_value"
6750,98566,0.0977117253981559
3719,49128,0.0999961071874668
2276,31218,0.0943522686361442
1167,19630,0.097604155449759
1576,20538,0.0957874718921799
1602,21562,0.095601671432628
1780,25233,0.0867770396660145
1395,25347,0.0828026627045688
2497,26449,0.0999593725207598
3970,44389,0.0972747847545741
1449,20910,0.0994210556751167
1987,29931,0.092495512397128
1336,16306,0.098216160603483
6219,85061,0.0944519276728403
3706,44125,0.0946198905358112
1511,20972,0.0937524049353872
1866,28812,0.0975430075507154
1708,24163,0.0985614390236403
1237,18702,0.0972545830517564
1845,30288,0.0995471770920345
1539,23495,0.0914629931902393
7709,109006,0.0977664069816599
3348,44765,0.0986748526199604
8542,113831,0.0994001293810803
9493,132247,0.0991783063342457
3242,40168,0.0955310162493396
4806,56702,0.0947144804346335
1982,23439,0.0999366978250757
2181,35115,0.091562017160942
1313,18778,0.0949831700991686
1889,26340,0.089509680846617
1224,19687,0.0987666009101686
3497,45413,0.0972638724668571
2886,48794,0.0972198144437593
1572,19536,0.0908406265770722
1545,17014,0.0970441946669385
3361,40786,0.0926700100292733
2458,36390,0.0953648051431072
3451,50357,0.0996782746522659
1652,27101,0.0955861596044326
3770,45686,0.0991038396088794
4909,66785,0.0931163800323946
2236,25190,0.0937093667823737
2562,39488,0.0935858355039648
4353,57247,0.0890415060572119
1441,25393,0.0890116104861754
2691,36623,0.099999148412484
2364,36795,0.0996405050368778
6307,81157,0.09829255956876
1308,14282,0.0897677652204481
