"iter_conv","calls_for_pi","last_F_value"
2624,35059,0.0983200881196417
1277,17744,0.0941567011734862
1680,22139,0.0988186439389157
1172,16641,0.0982009681915056
1435,20896,0.0850640469825725
1992,19457,0.0939375518786758
1472,23927,0.0959579369184873
1696,22155,0.0734075082070234
2449,41870,0.0994370757319307
1347,21307,0.0988128655623035
2048,30990,0.0840992032951861
1725,27174,0.0926726458629624
1477,19940,0.0980585027027091
1894,30337,0.0986229232068415
2607,35042,0.098071920120689
1810,21271,0.0952000354459555
1182,19146,0.097295206996649
1645,20607,0.0936542221027445
1507,23463,0.0939045944910448
1536,25987,0.0963499640947922
1814,26764,0.0904015882224455
1508,20969,0.099875528312739
2705,33144,0.0969081107140538
1589,20052,0.090686125424072
1701,23158,0.0933413947598121
1523,19986,0.096642548723315
1782,23738,0.0894039288022592
2351,27301,0.0897517114410576
1620,21081,0.094194173562434
2237,29183,0.094491637504766
1742,23698,0.0949300778176312
1291,19754,0.0905081145315274
2105,21566,0.0915827277059884
3049,42969,0.0970893856564185
1125,17592,0.0985587111143387
1413,21373,0.0914398624657462
2963,38891,0.0958565619479715
1144,17112,0.0956082377580005
1185,22143,0.0943242234218197
2993,42414,0.0960431615916545
2046,24002,0.0949766156008057
1124,16593,0.0998911426811307
1769,21729,0.092835827741183
1362,22320,0.0963929829748871
1543,21004,0.0949897980995213
1933,17901,0.0952040342735888
1837,26787,0.0962052720612922
1287,16756,0.0974326545141514
1423,17890,0.0983917766036057
1465,28411,0.0976641500910944
