"iter_conv","calls_for_pi","last_F_value"
44530,3517870,0.499974392269112
5206,411274,0.499991943332489
31947,2523813,0.499966867800642
3241,256039,0.499569958541247
11495,908105,0.499894154069171
10871,858809,0.499888578551889
1170,92430,0.499477616679037
46292,3657068,0.4999792111922
20347,1607413,0.499957839572112
1270,100330,0.499105855519664
2462,194498,0.499836621793485
23929,1890391,0.4999391451572
25404,2006916,0.499962162072754
19068,1506372,0.499957803549656
21295,1682305,0.499989564329538
6610,522190,0.499914045689471
36504,2883816,0.499963570332101
29005,2291395,0.49998455260548
10095,797505,0.499898265377491
34371,2715309,0.499957665123597
138880,10971520,0.499993632023547
31803,2512437,0.499965947722679
7266,574014,0.499832677006356
1289,101831,0.499803582763866
76466,6040814,0.499991304173172
60667,4792693,0.499978360001867
3264,257856,0.499629824949962
15452,1220708,0.499933417592505
21338,1685702,0.499931197400531
15837,1251123,0.499976118081085
17136,1353744,0.499999251928869
5784,456936,0.499783780356384
19681,1554799,0.499967470326234
16864,1332256,0.499926314513523
51684,4083036,0.4999838988307
29810,2354990,0.499985963598889
83812,6621148,0.49999055688711
69814,5515306,0.499997257935262
97880,7732520,0.49999618028635
5204,411116,0.49984291656676
7811,617069,0.49986377120135
10668,842772,0.49997811486512
3255,257145,0.499902426186367
1104,87216,0.499933602807809
2607,205953,0.499991059161933
6169,487351,0.499820937236436
1879,148441,0.499526741310404
1575,124425,0.499098224851371
35711,2821169,0.499984412224524
5958,470682,0.499829110410622
