"iter_conv","calls_for_pi","last_F_value"
207,8280,0.487955055241534
1099,43960,0.497798412298313
2609,104360,0.498867167757347
3821,152840,0.499507615632177
525,21000,0.498382476318135
315,12600,0.494946350295803
545,21800,0.499858905489322
467,18680,0.499490595263994
699,27960,0.496451181543497
487,19480,0.496290690202596
629,25160,0.496131977589569
387,15480,0.497834828509057
285,11400,0.499526790306329
11091,443640,0.499785465541212
495,19800,0.494825236471916
355,14200,0.496741608835365
2429,97160,0.499857633771281
687,27480,0.499651815593759
1631,65240,0.498835870014847
4293,171720,0.499315143489465
3065,122600,0.499258256744209
2551,102040,0.499012159806422
593,23720,0.4972644345644
683,27320,0.49591699601586
431,17240,0.499023467345799
1087,43480,0.498367180108384
5407,216280,0.499556936383029
367,14680,0.498570006419924
475,19000,0.496424687972536
523,20920,0.496945123465859
1631,65240,0.498508320530387
4593,183720,0.499871008715953
8649,345960,0.49970595302118
699,27960,0.497080527534805
645,25800,0.497773137404376
595,23800,0.496738851824119
427,17080,0.497644423802162
895,35800,0.499297528138638
217,8680,0.494473143290001
231,9240,0.495854460256637
6945,277800,0.49981194687125
1652,66080,0.499462334281587
2771,110840,0.499624693499441
432,17280,0.495291860524043
975,39000,0.499969843613492
5455,218200,0.49989388615595
1687,67480,0.498826267028632
1719,68760,0.499807690978659
1077,43080,0.49936660117556
4046,161840,0.499994625788923
