"iter_conv","calls_for_pi","last_F_value"
449,44900,0.0996390178132625
681,68100,0.0994729776847618
311,31100,0.0990429630289479
1031,103100,0.099787499198174
187,18700,0.0990589240275067
691,69100,0.0998664173683268
251,25100,0.0986828544014867
257,25700,0.0998159570081856
101,10100,0.0989479936846039
179,17900,0.0994105833271877
141,14100,0.0983348494281363
681,68100,0.0995206962109274
258,25800,0.0996765088583177
455,45500,0.0996882311286881
103,10300,0.0982814553114156
265,26500,0.0988555925206891
871,87100,0.0999096653238651
833,83300,0.0998404144714174
187,18700,0.098835175058697
481,48100,0.099240921049324
229,22900,0.0988871274131495
83,8300,0.09653280113372
205,20500,0.0992159211082507
179,17900,0.0992564867524288
1111,111100,0.0997931798548845
377,37700,0.0994807915814166
343,34300,0.0996758979945268
269,26900,0.0992449187358526
313,31300,0.0998283127622261
533,53300,0.0997634594388872
187,18700,0.0980553191880668
225,22500,0.0983933715643232
221,22100,0.0991643595716529
597,59700,0.0997343220357443
413,41300,0.0999462394165533
959,95900,0.0997350583176941
227,22700,0.0990017102114991
205,20500,0.0996677100650493
353,35300,0.0990436821278846
257,25700,0.0997359347836827
497,49700,0.0992095772414138
371,37100,0.0999928476075789
223,22300,0.0993554132443007
387,38700,0.0996925321441332
431,43100,0.0990776505799809
1257,125700,0.0998761635984615
447,44700,0.0999046698347056
777,77700,0.0995057568188462
67,6700,0.0978043594900572
67,6700,0.0975551172658186
