92,0,0,0,6,0,0
147,0,0,0,6,0,0
168,0,0,0,6,0,0
146,0,0,0,6,0,0
145,0,0,0,6,0,0
133,0,0,0,6,0,0
138,0,0,0,6,0,0
144,0,0,0,6,0,0
132,0,0,0,6,0,0
141,0,0,0,6,0,0
133,0,0,0,6,0,0
139,0,0,0,6,0,0
142,0,0,0,6,0,0
132,0,0,0,6,0,0
131,0,0,0,6,0,0
132,0,0,0,6,0,0
135,0,0,0,6,0,0
124,0,0,0,6,0,0
119,0,0,0,6,0,0
104,0,4,0,6,0,0
100,0,4,0,6,0,0
94,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
95,0,3,0,6,0,0
94,0,2,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
96,0,2,0,6,0,0
95,0,3,0,6,0,0
95,0,3,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
94,0,2,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
94,0,2,0,6,0,0
100,0,3,0,6,0,0
102,0,0,0,6,0,0
99,0,0,0,6,0,0
108,0,0,0,6,0,0
104,0,0,0,6,0,0
103,0,0,0,6,0,0
97,0,1,0,6,0,0
97,0,0,0,6,0,0
93,0,2,0,6,0,0
93,0,0,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
93,0,1,0,6,0,0
