"iter_conv","calls_for_pi","last_F_value"
892,178400,0.499927269451336
271,54200,0.492550491920047
2529,505800,0.498157465280559
359,71800,0.499974957386768
328,65600,0.495357782946005
255,51000,0.482735874107191
308,61600,0.483964687168277
681,136200,0.499564500568373
171,34200,0.469491404890642
1150,230000,0.499949368542186
433,86600,0.495632313543057
231,46200,0.499014487340402
1806,361200,0.499907674367765
137,27400,0.475950908962535
71,14200,0.342367973747044
451,90200,0.499308017051595
70,14000,0.498254872181047
2788,557600,0.499554433467685
199,39800,0.430347038255269
65,13000,0.450451435478154
1349,269800,0.499988003169824
201,40200,0.497492813178698
53,10600,0.311747705009466
241,48200,0.496032254181284
121,24200,0.473027449534406
509,101800,0.49856735656551
866,173200,0.497816156104559
167,33400,0.450504437867657
2781,556200,0.498574658729443
499,99800,0.498502283200299
2386,477200,0.498906626425161
143,28600,0.488857177601581
2785,557000,0.499126136340754
554,110800,0.499523369207275
295,59000,0.491651781833833
160,32000,0.496830466408332
201,40200,0.469259712229065
135,27000,0.484179884990333
131,26200,0.492228918950257
1942,388400,0.499498978582287
116,23200,0.492393659091354
2265,453000,0.499467646704236
501,100200,0.491916835243331
210,42000,0.496628857854671
891,178200,0.498845540980341
207,41400,0.498090979288975
39,7800,0.478771467930583
248,49600,0.497698706224431
113,22600,0.481034726675932
1255,251000,0.499906468502574
