"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
27,13500,0.0965654569066969,0,81030.8392757538
21,10500,0.0992979755479395,0,81030.8392757538
23,11500,0.0698089799976804,0,81030.8392757538
27,13500,0.0744818949515176,0,81030.8392757538
49,24500,0.0936583365715875,0,81030.8392757538
27,13500,0.0898482209037847,0,81030.8392757538
27,13500,0.067474672150808,0,81030.8392757538
25,12500,0.057127615316606,0,81030.8392757538
27,13500,0.0964182185629122,0,81030.8392757538
41,20500,0.0675114654348719,0,81030.8392757538
35,17500,0.0836529028982071,0,81030.8392757538
23,11500,0.095891361885113,0,81030.8392757538
31,15500,0.0744196221608709,0,81030.8392757538
65,32500,0.0789037430590564,0,81030.8392757538
39,19500,0.0847769618742622,0,81030.8392757538
45,22500,0.0418472657692136,0,81030.8392757538
27,13500,0.0779240084168226,0,81030.8392757538
29,14500,0.0763606309775972,0,81030.8392757538
47,23500,0.0968484405482719,0,81030.8392757538
22,11000,0.0950912630814138,0,81030.8392757538
71,35500,0.0979674408358037,0,81030.8392757538
26,13000,0.0742126886529637,0,81030.8392757538
27,13500,0.0974159855094537,0,81030.8392757538
29,14500,0.0966163739953425,0,81030.8392757538
33,16500,0.0975875976711829,0,81030.8392757538
33,16500,0.0731228480473916,0,81030.8392757538
23,11500,0.0758444777825904,0,81030.8392757538
25,12500,0.0946989591012542,0,81030.8392757538
23,11500,0.0902892132478163,0,81030.8392757538
25,12500,0.0657884854527466,0,81030.8392757538
35,17500,0.0440632553254333,0,81030.8392757538
27,13500,0.0929852191360483,0,81030.8392757538
41,20500,0.0821088071093017,0,81030.8392757538
27,13500,0.0874147257901475,0,81030.8392757538
23,11500,0.0884405103153145,0,81030.8392757538
27,13500,0.0588253738781181,0,81030.8392757538
31,15500,0.0884139772380383,0,81030.8392757538
25,12500,0.0742387596135476,0,81030.8392757538
27,13500,0.0682379988019402,0,81030.8392757538
25,12500,0.0925292488717475,0,81030.8392757538
31,15500,0.0955753854698684,0,81030.8392757538
37,18500,0.0799188186458006,0,81030.8392757538
39,19500,0.0838200469339802,0,81030.8392757538
27,13500,0.0963949372453191,0,81030.8392757538
31,15500,0.079277470241665,0,81030.8392757538
25,12500,0.0783161006218605,0,81030.8392757538
25,12500,0.0974954295554679,0,81030.8392757538
25,12500,0.0943180531183482,0,81030.8392757538
39,19500,0.080911775628585,0,81030.8392757538
24,12000,0.0631148600634147,0,81030.8392757538
