"iter_conv","calls_for_pi","last_F_value"
1002,14475,0.0923969107066546
948,13423,0.082845066873684
1013,14486,0.099988816534959
1063,14536,0.099898806381302
1125,15097,0.0956843688476904
935,13909,0.0909489798983812
965,16933,0.0859727944085579
1077,12055,0.0841290941958282
942,14415,0.0885144630997848
1039,14013,0.0871623861749548
1352,23308,0.0909159247768935
1049,13524,0.0852082321696031
1519,16489,0.0919239344262643
1093,16063,0.0853326149882949
1401,19864,0.0978908104051399
1183,14656,0.096729428872678
896,12872,0.0849023645796542
952,12429,0.095126811602306
797,15268,0.0917860112671155
1176,11655,0.0774255912638167
1244,17212,0.0994359236683181
1082,16551,0.0890657029876694
1144,11124,0.0901977518625048
1161,15133,0.0900967951743649
917,12893,0.0789655788309174
1213,15684,0.0982799393341725
1504,18470,0.0953175576408358
1428,16897,0.0986821484528299
1596,20059,0.0886117243158013
1057,12035,0.0855330594754155
1143,15614,0.0888323968948287
909,17376,0.0805106709102495
747,11226,0.0896558695497231
1136,13112,0.0820198997615483
1048,16018,0.0963832917797986
1086,14559,0.0774787356543422
1128,13104,0.0862020006622738
1535,17004,0.095666606839345
1110,21569,0.0874814106882044
1157,16127,0.0892267992564711
1036,15008,0.0928913563213578
1210,17677,0.0821506050507459
899,13873,0.0915180369349002
1468,14442,0.0841661365690317
1062,15533,0.0963427150529949
1558,19023,0.0950734044551852
886,16355,0.0832884186933085
1184,17152,0.0831903461532026
1265,15736,0.0882286414734965
964,15934,0.0813583587014634
