"iter_conv","calls_for_pi","last_F_value"
494,247000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
494,247000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
494,247000,0.119440219910991
492,246000,0.119440219910991
494,247000,0.119440219910991
494,247000,0.119440219910991
494,247000,0.119440219910991
498,249000,0.119440219910991
492,246000,0.119440219910991
494,247000,0.119440219910991
494,247000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
494,247000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
496,248000,0.119440219910991
494,247000,0.119440219910991
492,246000,0.119440219910991
496,248000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
492,246000,0.119440219910991
494,247000,0.119440219910991
494,247000,0.119440219910991
492,246000,0.119440219910991
