"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
94,47000,0.0899624302904789,0,10966.3315842846
142,71000,0.0971956920976909,0,10966.3315842846
75,37500,0.0856752491223282,0,10966.3315842846
341,170500,0.0930314661460981,0,10966.3315842846
209,104500,0.0849281111606684,0,10966.3315842846
134,67000,0.0949137622616586,0,10966.3315842846
98,49000,0.094770877257968,0,10966.3315842846
59,29500,0.0939854246602451,0,10966.3315842846
43,21500,0.0904318759746559,0,10966.3315842846
48,24000,0.0989015218474373,0,10966.3315842846
98,49000,0.0989866140877479,0,10966.3315842846
80,40000,0.0932355216237391,0,10966.3315842846
169,84500,0.0830488873965504,0,10966.3315842846
131,65500,0.0993598248418311,0,10966.3315842846
320,160000,0.0990763814810033,0,10966.3315842846
49,24500,0.0978174718821763,0,10966.3315842846
179,89500,0.0996274732930085,0,10966.3315842846
61,30500,0.0836212374216332,0,10966.3315842846
229,114500,0.0814245827515273,0,10966.3315842846
63,31500,0.094070121250718,0,10966.3315842846
50,25000,0.0898852909327054,0,10966.3315842846
237,118500,0.0987449760602233,0,10966.3315842846
224,112000,0.0984084294164037,0,10966.3315842846
54,27000,0.0974664991094575,0,10966.3315842846
100,50000,0.0923258569999205,0,10966.3315842846
81,40500,0.0825784630127658,0,10966.3315842846
56,28000,0.0653935515795687,0,10966.3315842846
43,21500,0.0877740005755159,0,10966.3315842846
121,60500,0.0974753105888607,0,10966.3315842846
128,64000,0.0891315592765149,0,10966.3315842846
185,92500,0.0944911774167732,0,10966.3315842846
79,39500,0.098793583785275,0,10966.3315842846
99,49500,0.0973137753300605,0,10966.3315842846
169,84500,0.0896288409948037,0,10966.3315842846
130,65000,0.0960828792422504,0,10966.3315842846
65,32500,0.0968054646490037,0,10966.3315842846
108,54000,0.0958447086690852,0,10966.3315842846
102,51000,0.0802532099888366,0,10966.3315842846
55,27500,0.0997737573568306,0,10966.3315842846
185,92500,0.0938579564721797,0,10966.3315842846
455,227500,0.0982347327391315,0,10966.3315842846
83,41500,0.0651820623297224,0,10966.3315842846
79,39500,0.079722889723625,0,10966.3315842846
72,36000,0.096808458349916,0,10966.3315842846
77,38500,0.0815477927171014,0,10966.3315842846
90,45000,0.0997953072070068,0,10966.3315842846
237,118500,0.099245667067395,0,10966.3315842846
169,84500,0.0915113586020097,0,10966.3315842846
57,28500,0.0837060271781624,0,10966.3315842846
58,29000,0.0966919818148423,0,10966.3315842846
