"iter_conv","calls_for_pi","last_F_value"
3786,54684,0.198291189379125
3467,39894,0.198196775572521
2972,34409,0.194601440980166
3179,42600,0.189940442872963
4827,73190,0.191192253357431
4208,58599,0.19692943186423
4344,49254,0.18929421770275
2949,42370,0.192615515050584
4315,53217,0.195645538763344
3715,57607,0.187796336338379
4209,54109,0.189855430515685
3784,40211,0.196326710115971
5616,83460,0.197308007908546
3191,45107,0.192288974913069
3244,48154,0.180501714005922
4931,65809,0.191723307802403
3826,42249,0.17608503730289
4396,55294,0.177287648906955
3917,53817,0.197430902894419
3339,43259,0.189303541265929
3645,44064,0.195502591894803
2798,41720,0.194350862497539
4104,51010,0.192651507420555
2919,34855,0.19265228967734
4230,59619,0.196032509484442
7729,116012,0.199099707063948
12296,165489,0.197868311982674
3268,48178,0.197769508314292
3685,49593,0.183642855624498
6140,78994,0.198413509504844
20627,273620,0.198461604370601
3121,46035,0.192887330037532
5311,66189,0.19949271194563
4860,54760,0.186021113271719
2849,38278,0.181366566612708
5306,66184,0.195811423356901
5989,77845,0.198762583008596
4451,63333,0.190900787399986
10111,136358,0.199279759380276
7398,113186,0.197917387413535
3240,39168,0.198556159877176
5562,75422,0.198194072425866
3144,49052,0.192719941395077
3442,43362,0.199877515341138
4105,57498,0.195709560310945
3273,44690,0.19737242704316
6212,82060,0.187113145301046
4592,55490,0.193237693709397
5534,76891,0.196641891583286
3834,52237,0.19945775775402
