"iter_conv","calls_for_pi","last_F_value"
1367,273400,0.498734219291941
1847,369400,0.499276629141689
41,8200,0.460988718734668
547,109400,0.496636796104315
85,17000,0.469013171912589
1087,217400,0.499210684294649
901,180200,0.498160241309808
131,26200,0.492372395141443
357,71400,0.496947172193344
37,7400,0.342394253197856
431,86200,0.498315774865477
2911,582200,0.499048823963738
45,9000,0.459041164740721
55,11000,0.448530721742701
53,10600,0.416220068082594
31,6200,0.347029671980093
111,22200,0.468533293066305
359,71800,0.498262894987417
277,55400,0.492829198087036
469,93800,0.49579541259621
795,159000,0.499174777330362
151,30200,0.478145042306484
1063,212600,0.497258080011291
23,4600,0.075791307015573
1157,231400,0.497420162295122
147,29400,0.493071923165735
107,21400,0.478652304777826
729,145800,0.495977319066768
203,40600,0.495405030962487
129,25800,0.492043236793967
73,14600,0.483872774056826
101,20200,0.466110064238531
2847,569400,0.498948857939025
47,9400,0.433961257128763
91,18200,0.472030293113083
181,36200,0.494887209874113
281,56200,0.492038639325873
86,17200,0.499787823361531
203,40600,0.495401064540404
47,9400,0.391844072933211
99,19800,0.489273265058037
1005,201000,0.499046724389875
3031,606200,0.499431705517073
1093,218600,0.498488497420494
1029,205800,0.499921510437809
865,173000,0.499133441158912
4209,841800,0.499949641553326
227,45400,0.499956602599463
445,89000,0.493470236347021
49,9800,0.435389463597823
