"iter_conv","calls_for_pi","last_F_value"
87,17400,0.487045508221676
333,66600,0.491191418850292
39,7800,0.453359279467708
553,110600,0.488273735131524
557,111400,0.497813825672046
1059,211800,0.48563566324234
85,17000,0.472800316953048
447,89400,0.490067905960667
231,46200,0.479184086193455
2023,404600,0.499152504013956
181,36200,0.471180860173871
165,33000,0.487540965341453
627,125400,0.486687993339964
67,13400,0.434349086975447
205,41000,0.491189125795845
291,58200,0.489642295335201
1219,243800,0.49812718226505
911,182200,0.499291062165373
437,87400,0.498652405930563
167,33400,0.421131943712412
949,189800,0.496803516685609
441,88200,0.483527425530877
2311,462200,0.49889999454217
37,7400,0.196111674944503
53,10600,0.386531294069456
521,104200,0.494480597605503
2445,489000,0.499107721093986
721,144200,0.499527656607044
299,59800,0.496963745135771
449,89800,0.496734565708894
556,111200,0.499886454637475
75,15000,0.479336590419361
193,38600,0.459944187734271
541,108200,0.496477232356448
465,93000,0.49459489755338
3501,700200,0.499781629983259
239,47800,0.429099260179939
99,19800,0.471949881115009
313,62600,0.459261708171585
545,109000,0.497516531796619
1978,395600,0.499974859266746
389,77800,0.497447762479539
55,11000,0.459507201373802
103,20600,0.489411057496008
83,16600,0.466498999169591
495,99000,0.486670298318092
111,22200,0.477931693531347
925,185000,0.49766715937714
981,196200,0.495983095663958
855,171000,0.491921647890807
