"iter_conv","calls_for_pi","last_F_value"
675,135000,0.498746863208361
131,26200,0.417635917907751
501,100200,0.492327290761438
2343,468600,0.499925448959951
223,44600,0.467057546228468
157,31400,0.496470193779322
461,92200,0.491054756979658
709,141800,0.498676320895348
301,60200,0.485400227395955
2105,421000,0.499435422863443
571,114200,0.498182894430252
449,89800,0.490805041340392
111,22200,0.45044495930413
783,156600,0.494026512874415
95,19000,0.475775102504231
327,65400,0.496186703123135
41,8200,0.474944496801167
279,55800,0.485809267804398
2253,450600,0.499737246055072
831,166200,0.498180097210223
253,50600,0.467882332649887
619,123800,0.495217348592917
289,57800,0.48439145080593
313,62600,0.481740496666718
167,33400,0.450330399021331
133,26600,0.489613827053746
577,115400,0.493468523991745
1093,218600,0.498316220468366
349,69800,0.4976768287368
341,68200,0.491077931077794
591,118200,0.499046402922348
127,25400,0.487498897551921
3499,699800,0.499346674890166
115,23000,0.485953101020935
627,125400,0.497413749005461
727,145400,0.495064078448205
235,47000,0.491955894017166
387,77400,0.498013449396582
449,89800,0.493915727627432
1921,384200,0.497397575687657
1315,263000,0.494517935173008
809,161800,0.498201035863685
77,15400,0.440684579151631
339,67800,0.489970439751451
263,52600,0.479818036749315
351,70200,0.498044471425591
681,136200,0.489300137129792
75,15000,0.396920291666282
419,83800,0.48040757177835
177,35400,0.475911109129633
