"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
149,74500,0.0996253251858251,1,33.1154519586923
135,67500,0.0990781732112616,1,33.1154519586923
165,82500,0.0964893889856935,1,33.1154519586923
104,52000,0.0976510017705065,1,33.1154519586923
563,281500,0.0898183524511228,1,33.1154519586923
134,67000,0.0843477166529758,1,33.1154519586923
169,84500,0.0965484732166891,1,33.1154519586923
197,98500,0.0889451350960173,1,33.1154519586923
191,95500,0.0990589974394147,1,33.1154519586923
115,57500,0.0993415947767763,1,33.1154519586923
109,54500,0.0959319975074693,1,33.1154519586923
134,67000,0.0994803794004652,1,33.1154519586923
134,67000,0.0866322736575445,1,33.1154519586923
677,338500,0.0911773330381968,1,33.1154519586923
117,58500,0.0989435731630699,1,33.1154519586923
119,59500,0.093002855267766,1,33.1154519586923
147,73500,0.0970283035100504,1,33.1154519586923
219,109500,0.0969832178847524,1,33.1154519586923
121,60500,0.0915018534912088,1,33.1154519586923
110,55000,0.0963183763704566,1,33.1154519586923
133,66500,0.0897965479365009,1,33.1154519586923
135,67500,0.078088276232367,1,33.1154519586923
559,279500,0.0959554476651263,1,33.1154519586923
267,133500,0.0907684083845163,1,33.1154519586923
134,67000,0.0907223402413966,1,33.1154519586923
143,71500,0.0953370271791776,1,33.1154519586923
435,217500,0.0986371857246697,1,33.1154519586923
133,66500,0.0964301195440085,1,33.1154519586923
199,99500,0.0980675801526744,1,33.1154519586923
340,170000,0.0995612136825705,1,33.1154519586923
123,61500,0.0884659705066487,1,33.1154519586923
122,61000,0.0913913862051323,1,33.1154519586923
112,56000,0.0835581724835369,1,33.1154519586923
124,62000,0.0862611679188305,1,33.1154519586923
125,62500,0.0846846388160345,1,33.1154519586923
140,70000,0.0987277669373217,1,33.1154519586923
89,44500,0.0948169927887178,1,33.1154519586923
116,58000,0.0738442542565784,1,33.1154519586923
212,106000,0.0985163048893603,1,33.1154519586923
215,107500,0.0833566299514451,1,33.1154519586923
131,65500,0.0705809364046405,1,33.1154519586923
245,122500,0.0995230885561773,1,33.1154519586923
121,60500,0.0983325305327021,1,33.1154519586923
135,67500,0.0868753983926736,1,33.1154519586923
99,49500,0.0940095357959383,1,33.1154519586923
258,129000,0.0999178077306865,1,33.1154519586923
119,59500,0.0925728265159093,1,33.1154519586923
140,70000,0.0971369689665203,1,33.1154519586923
155,77500,0.0983837697272161,1,33.1154519586923
116,58000,0.0988917397723537,1,33.1154519586923
