"iter_conv","calls_for_pi","last_F_value"
5235,1041765,0.199972604991779
5135,1021865,0.199976324991146
5246,1043954,0.199981709460671
5275,1049725,0.199971156483968
5498,1094102,0.199995771569481
5216,1037984,0.199995742939874
5374,1069426,0.19999802614394
5275,1049725,0.199971156483968
5205,1035795,0.199973705982946
5453,1085147,0.199999118129307
5285,1051715,0.199970797783004
5736,1141464,0.199965210124871
5325,1059675,0.199983069763804
5292,1053108,0.199945443966432
6011,1196189,0.19996180985482
5075,1009925,0.199978627359228
5185,1031815,0.199974447055111
6277,1249123,0.199963135023453
5579,1110221,0.199995184740696
5266,1047934,0.199972442638602
5265,1047735,0.199971516547519
5426,1079774,0.19999630790364
5471,1088729,0.199995971040497
5183,1031417,0.19999822804305
5355,1065645,0.199969392931569
5643,1122957,0.199967765030683
5606,1115594,0.199994992899535
5615,1117385,0.199948892011856
5245,1043755,0.199972240793557
6041,1202159,0.199979897947811
5165,1027835,0.19997519386646
6278,1249322,0.199907366641831
5255,1045745,0.199971877981436
5256,1045944,0.199977067234166
5445,1083555,0.199965237753362
5195,1033805,0.199974075805773
5285,1051715,0.199970797783004
5255,1045745,0.199971877981436
5205,1035795,0.199973705982946
5225,1039775,0.199972970584061
5384,1071416,0.199993463976529
6345,1262655,0.199958715973481
5165,1027835,0.19997519386646
5337,1062063,0.19999167203959
5275,1049725,0.199971156483968
5335,1061665,0.199978493729026
5325,1059675,0.199983069763804
5265,1047735,0.199971516547519
5318,1058282,0.199997139635081
5435,1081565,0.199996240084752
