"iter_conv","calls_for_pi","last_F_value"
142950,838057,0.499549708063743
32165,191365,0.496810719538522
4270,28349,0.478484094429061
8302,48102,0.490663368795153
1409,9170,0.472357938509848
14580,90200,0.49612518694313
1655,10013,0.447764781915397
18444,113168,0.499254157778009
4897,30568,0.499601976155447
18860,119554,0.499937757819065
6691,43108,0.484932073141766
1128,7496,0.432603326736421
37175,220454,0.49890428181183
6971,42990,0.494926756548994
26505,157447,0.499131972596033
8488,51273,0.495331427015773
30562,185384,0.497555674074944
1977,11927,0.458834359513212
13731,85371,0.49858476108235
22621,128688,0.499948776443466
60324,365590,0.499112917010987
7248,42272,0.49983237878117
20560,121453,0.499145731040813
20618,131859,0.497167367432572
4054,26740,0.492685770634254
6034,33297,0.480159947111179
1298,9855,0.452006216121042
15330,90751,0.495114482570598
24185,147366,0.499940466282764
3500,14445,0.483045490120157
494,2484,0.360450489248285
11289,66014,0.495882407978611
5011,26304,0.481690908822593
4499,23205,0.482296683866352
10918,66439,0.490890460247383
27042,166143,0.497552350115341
31348,183981,0.499364368894451
2132,12480,0.445491906664692
1896,10652,0.458389688665235
17802,100188,0.498934849181686
2486,14028,0.487361179123535
1662,9025,0.499759618741012
7008,43226,0.499949786554981
2128,12675,0.463895714448187
3413,19930,0.476524653568021
8218,45431,0.497015735158801
3746,22452,0.499996283439283
11713,74796,0.49668156660596
8305,48304,0.489634749239648
10619,62359,0.493255485034816
