"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
360,180000,0.0972915702454365,0,121028.638047821
382,191000,0.0996205797140819,0,121028.638047821
807,403500,0.0961305840049779,0,121028.638047821
277,138500,0.098823848420302,0,121028.638047821
2813,1406500,0.0998347673108186,0,121028.638047821
890,445000,0.0988771175649523,0,121028.638047821
378,189000,0.0973315887645821,0,121028.638047821
783,391500,0.093622461436343,0,121028.638047821
1019,509500,0.0999742690091317,0,121028.638047821
779,389500,0.0953974537508775,0,121028.638047821
851,425500,0.0917115028455109,0,121028.638047821
347,173500,0.0962352023421955,0,121028.638047821
263,131500,0.0984707002220764,0,121028.638047821
1187,593500,0.0996475378677405,0,121028.638047821
401,200500,0.0994404283040434,0,121028.638047821
639,319500,0.0999326279339397,0,121028.638047821
705,352500,0.0985662472897168,0,121028.638047821
235,117500,0.0901403995095734,0,121028.638047821
361,180500,0.0774351066549986,0,121028.638047821
315,157500,0.0994430716349547,0,121028.638047821
311,155500,0.0990504990805871,0,121028.638047821
167,83500,0.0847101459684599,0,121028.638047821
386,193000,0.094879777320553,0,121028.638047821
306,153000,0.0970028363228743,0,121028.638047821
435,217500,0.0985819116060823,0,121028.638047821
1715,857500,0.0995877795079172,0,121028.638047821
530,265000,0.0994003808095554,0,121028.638047821
522,261000,0.0993974415096143,0,121028.638047821
635,317500,0.0980681795491114,0,121028.638047821
329,164500,0.0978941409763025,0,121028.638047821
217,108500,0.0985913452470276,0,121028.638047821
393,196500,0.093966877286274,0,121028.638047821
622,311000,0.0995866151146608,0,121028.638047821
280,140000,0.0990003396804326,0,121028.638047821
347,173500,0.0873524934896831,0,121028.638047821
241,120500,0.0995160923821179,0,121028.638047821
744,372000,0.0991236469813231,0,121028.638047821
417,208500,0.099697919891153,0,121028.638047821
249,124500,0.0950437131804645,0,121028.638047821
482,241000,0.0941256484859219,0,121028.638047821
545,272500,0.0976671201734717,0,121028.638047821
614,307000,0.0983698510011656,0,121028.638047821
258,129000,0.095749213091077,0,121028.638047821
515,257500,0.0937168140161069,0,121028.638047821
1187,593500,0.0998177051056575,0,121028.638047821
266,133000,0.0967608439555255,0,121028.638047821
366,183000,0.0983292677452692,0,121028.638047821
363,181500,0.0995853816373196,0,121028.638047821
257,128500,0.0948212455331706,0,121028.638047821
288,144000,0.0986573930986599,0,121028.638047821
