"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
79,39500,0.0934480103323157,0,328989.947528538
71,35500,0.0975282975832351,0,328989.947528538
133,66500,0.0954002148870086,0,328989.947528538
369,184500,0.0993328423732566,0,328989.947528538
139,69500,0.0932516147889027,0,328989.947528538
64,32000,0.0984569398025148,0,328989.947528538
67,33500,0.0715671558492793,0,328989.947528538
182,91000,0.096812766020349,0,328989.947528538
216,108000,0.0991641142200583,0,328989.947528538
145,72500,0.0786603615247948,0,328989.947528538
85,42500,0.0945300092142363,0,328989.947528538
199,99500,0.0997830473565142,0,328989.947528538
88,44000,0.0930625037335766,0,328989.947528538
102,51000,0.094941724145474,0,328989.947528538
128,64000,0.0972645737570678,0,328989.947528538
57,28500,0.0827080015474078,0,328989.947528538
131,65500,0.0938528624527881,0,328989.947528538
95,47500,0.0791897841249352,0,328989.947528538
180,90000,0.0860140610878295,0,328989.947528538
179,89500,0.0990976713430514,0,328989.947528538
61,30500,0.0952719167668606,0,328989.947528538
86,43000,0.0979684519760515,0,328989.947528538
167,83500,0.089691594874694,0,328989.947528538
97,48500,0.091210875007782,0,328989.947528538
367,183500,0.0863433961211982,0,328989.947528538
42,21000,0.0802709429591454,0,328989.947528538
91,45500,0.0753539894142033,0,328989.947528538
72,36000,0.0894752733009926,0,328989.947528538
54,27000,0.0998404704263612,0,328989.947528538
55,27500,0.0977230016848837,0,328989.947528538
58,29000,0.0927312733364404,0,328989.947528538
133,66500,0.0929125730504038,0,328989.947528538
108,54000,0.0967996646591518,0,328989.947528538
153,76500,0.0995818314783103,0,328989.947528538
123,61500,0.0957864008726065,0,328989.947528538
103,51500,0.0997823307932572,0,328989.947528538
94,47000,0.0905069063008373,0,328989.947528538
59,29500,0.0914795029758437,0,328989.947528538
85,42500,0.0958163883117789,0,328989.947528538
85,42500,0.0575563851779578,0,328989.947528538
108,54000,0.0947669095135729,0,328989.947528538
156,78000,0.0952547170012754,0,328989.947528538
131,65500,0.0738681955192262,0,328989.947528538
65,32500,0.0935616917622811,0,328989.947528538
146,73000,0.0976945191969328,0,328989.947528538
46,23000,0.0986236852232893,0,328989.947528538
92,46000,0.0856371285255455,0,328989.947528538
90,45000,0.0877115126589744,0,328989.947528538
369,184500,0.0995196641882507,0,328989.947528538
61,30500,0.0953333243038048,0,328989.947528538
