23,0,0,0,1,0,0
31,0,0,0,1,0,0
28,0,0,0,1,0,0
33,0,0,0,1,0,0
30,0,0,0,1,0,0
30,0,0,0,1,0,0
28,0,0,0,1,0,0
31,0,0,0,1,0,0
28,0,0,0,1,0,0
34,0,0,0,1,0,0
30,0,0,0,1,0,0
27,0,0,0,1,0,0
34,0,0,0,1,0,0
32,0,0,0,1,0,0
31,0,0,0,1,0,0
31,0,0,0,1,0,0
28,0,0,0,1,0,0
31,0,0,0,1,0,0
29,0,0,0,1,0,0
30,0,0,0,1,0,0
30,0,0,0,1,0,0
30,0,0,0,1,0,0
27,0,0,0,1,0,0
29,0,0,0,1,0,0
28,1,0,0,1,0,0
26,0,0,0,1,0,0
29,0,0,0,1,0,0
31,0,0,0,1,0,0
29,0,0,0,1,0,0
27,0,0,0,1,0,0
26,0,0,0,1,0,0
27,0,0,0,1,0,0
29,0,0,0,1,0,0
26,0,0,0,1,0,0
28,0,0,0,1,0,0
30,0,0,0,1,0,0
29,0,0,0,1,0,0
29,0,0,0,1,0,0
32,0,0,0,1,0,0
31,0,0,0,1,0,0
28,0,0,0,1,0,0
28,0,0,0,1,0,0
29,0,0,0,1,0,0
38,0,0,0,1,0,0
34,0,0,0,1,0,0
33,0,0,0,1,0,0
33,0,0,0,1,0,0
34,0,0,0,1,0,0
34,0,0,0,1,0,0
32,0,0,0,1,0,0
32,0,0,0,1,0,0
30,0,0,0,1,0,0
28,0,0,0,1,0,0
34,0,0,0,1,0,0
35,0,0,0,1,0,0
32,0,0,0,1,0,0
32,0,0,0,1,0,0
30,0,0,0,1,0,0
29,0,0,0,1,0,0
35,0,0,0,1,0,0
29,0,0,0,1,0,0
25,2,0,0,1,0,0
25,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
28,0,0,0,1,0,0
28,0,0,0,1,0,0
34,0,0,0,1,0,0
27,0,0,0,1,0,0
26,0,0,0,1,0,0
29,0,0,0,1,0,0
26,0,0,0,1,0,0
27,0,0,0,1,0,0
26,0,0,0,1,0,0
31,0,0,0,1,0,0
29,0,0,0,1,0,0
25,1,0,0,1,0,0
25,0,0,0,1,0,0
33,0,0,0,1,0,0
25,1,0,0,1,0,0
24,1,0,0,1,0,0
25,2,0,0,1,0,0
24,1,0,0,1,0,0
28,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
30,0,0,0,1,0,0
25,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
25,2,0,0,1,0,0
27,1,0,0,1,0,0
25,1,0,0,1,0,0
25,2,0,0,1,0,0
24,1,0,0,1,0,0
25,1,0,0,1,0,0
27,0,0,0,1,0,0
25,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,1,0,0,1,0,0
24,0,1,0,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,1,0,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
26,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
24,0,0,1,1,0,0
