"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
129,64500,0.0955306984229674,1,33.1154519586923
206,103000,0.0998140256692217,1,33.1154519586923
123,61500,0.0914379329713058,1,33.1154519586923
110,55000,0.0972264387899296,1,33.1154519586923
46,23000,0.0644118084127235,1,33.1154519586923
73,36500,0.0996964689748865,1,33.1154519586923
161,80500,0.0923338667354548,1,33.1154519586923
44,22000,0.0887205084612946,1,33.1154519586923
100,50000,0.090977489998376,1,33.1154519586923
93,46500,0.0964025191583051,1,33.1154519586923
217,108500,0.0883054912713102,1,33.1154519586923
71,35500,0.0894269955922523,1,33.1154519586923
131,65500,0.0966736923144847,1,33.1154519586923
135,67500,0.0853940486633539,1,33.1154519586923
149,74500,0.0991484013831978,1,33.1154519586923
178,89000,0.0957689060892293,1,33.1154519586923
83,41500,0.0929545262412436,1,33.1154519586923
50,25000,0.0873330461029881,1,33.1154519586923
136,68000,0.0921826885835879,1,33.1154519586923
380,190000,0.093868869851251,1,33.1154519586923
74,37000,0.0910796724348969,1,33.1154519586923
101,50500,0.0993897051114746,1,33.1154519586923
55,27500,0.0984472979257776,1,33.1154519586923
115,57500,0.0803713520289453,1,33.1154519586923
359,179500,0.0986008780841428,1,33.1154519586923
63,31500,0.0967743543796479,1,33.1154519586923
92,46000,0.0722265089784504,1,33.1154519586923
183,91500,0.0970056851547635,1,33.1154519586923
59,29500,0.0932120828998911,1,33.1154519586923
122,61000,0.0992347881610239,1,33.1154519586923
59,29500,0.0986334974637441,1,33.1154519586923
51,25500,0.0984957691966403,1,33.1154519586923
86,43000,0.0709548217870883,1,33.1154519586923
73,36500,0.0763958319006737,1,33.1154519586923
64,32000,0.0875356318675973,1,33.1154519586923
70,35000,0.0793246763485156,1,33.1154519586923
43,21500,0.0771122447583144,1,33.1154519586923
50,25000,0.0987832028889072,1,33.1154519586923
289,144500,0.098924956037036,1,33.1154519586923
111,55500,0.0674928106895337,1,33.1154519586923
189,94500,0.0979153891032109,1,33.1154519586923
63,31500,0.0799067279905223,1,33.1154519586923
374,187000,0.0955378739758571,1,33.1154519586923
60,30000,0.0920651803100015,1,33.1154519586923
85,42500,0.0941739407519417,1,33.1154519586923
125,62500,0.0892161148291445,1,33.1154519586923
151,75500,0.0850248358052618,1,33.1154519586923
251,125500,0.0863884404130266,1,33.1154519586923
68,34000,0.0873247345496419,1,33.1154519586923
72,36000,0.0841697328085223,1,33.1154519586923
