"iter_conv","calls_for_pi","last_F_value"
3555,21664,0.472491460244429
862,5837,0.416559219648758
25688,150063,0.498447936322558
5085,31154,0.495193248044919
11575,70081,0.498508624812958
39604,227460,0.498000639005334
45295,263200,0.498062079271716
1145,8110,0.477024797744436
1959,10317,0.4815873898285
34392,212696,0.499068461165097
11573,67293,0.49244062795616
5127,32589,0.495575841326375
49362,303286,0.498206116884609
4000,24696,0.499126836213074
10576,61719,0.495923085382698
14526,93131,0.49624214853266
11138,65465,0.497221993537513
13122,77797,0.499456695636309
421,2610,0.239067843883287
1329,8692,0.401629036743886
7336,43952,0.499296524591884
14125,79596,0.492537326399248
598,4180,0.464248756206741
30187,186800,0.497538477084156
7338,44153,0.496339399477722
13989,86027,0.49234968265739
19866,117575,0.498564632325734
929,5904,0.355325954415049
18508,111242,0.495897611840124
105073,630433,0.499651764966404
22031,132874,0.499265092510552
6784,43599,0.491277202660944
9291,51479,0.495702163720453
7068,36719,0.492152098962413
16593,99377,0.497137257572735
21502,128564,0.496510566679525
119463,708503,0.499960884439089
29095,181131,0.499926359614654
1817,9777,0.463048353852086
14278,84127,0.497460394142758
2237,13978,0.4867704926403
34051,209569,0.498584411710491
1068,7038,0.405533674321283
754,5132,0.47338131998648
4612,26502,0.488147294990496
27244,165350,0.498701409701464
9057,55822,0.497282897039669
21396,128856,0.498160669568661
2577,17104,0.475232564714088
5467,31337,0.48882275742401
