"iter_conv","calls_for_pi","last_F_value"
144,28800,0.496220945956994
521,104200,0.499978532443004
333,66600,0.499056312275651
251,50200,0.485391536852248
1139,227800,0.492407690116212
939,187800,0.499041895510492
825,165000,0.479577933295485
691,138200,0.496827164405508
107,21400,0.499203433292408
68,13600,0.478210098151559
218,43600,0.494539873789791
5106,1021200,0.499599170177161
459,91800,0.478521043129086
371,74200,0.488873206940592
107,21400,0.450059465710635
361,72200,0.49793171656144
249,49800,0.498999724307248
365,73000,0.492867013332077
405,81000,0.49963112037804
303,60600,0.489636421976938
359,71800,0.498438555177875
1067,213400,0.499113763110105
890,178000,0.499809713158048
787,157400,0.499409802246689
1567,313400,0.499996910549944
389,77800,0.473064500449871
1731,346200,0.499142463683248
546,109200,0.49904475511012
93,18600,0.45371149675847
178,35600,0.498596611127865
735,147000,0.493789058244182
1150,230000,0.498251686182891
222,44400,0.492241192703883
279,55800,0.474191096493319
221,44200,0.484090170179751
878,175600,0.499758242357915
850,170000,0.499787771149875
825,165000,0.485469206258796
779,155800,0.487930901516943
87,17400,0.370947585411843
79,15800,0.444461945668224
209,41800,0.495576400323548
1228,245600,0.497608219717824
2847,569400,0.498091520871084
830,166000,0.499487342176083
191,38200,0.448500274143573
243,48600,0.499103072480402
81,16200,0.471899680622067
85,17000,0.319565013929714
537,107400,0.496050959448956
