"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
155,77500,0.095266683707297,0,10966.3315842846
223,111500,0.0881551114285091,0,10966.3315842846
78,39000,0.0995473093527468,0,10966.3315842846
191,95500,0.0910772023666457,0,10966.3315842846
305,152500,0.0959540554106187,0,10966.3315842846
400,2e+05,0.0947781797017707,0,10966.3315842846
225,112500,0.0642828458457912,0,10966.3315842846
130,65000,0.0886925091644586,0,10966.3315842846
157,78500,0.0812432710180419,0,10966.3315842846
231,115500,0.0917529689642204,0,10966.3315842846
149,74500,0.0854382494570837,0,10966.3315842846
380,190000,0.0993588409420033,0,10966.3315842846
314,157000,0.0936778299027992,0,10966.3315842846
169,84500,0.0994820941434007,0,10966.3315842846
134,67000,0.0953549279734114,0,10966.3315842846
95,47500,0.0809812071403662,0,10966.3315842846
117,58500,0.096740715698794,0,10966.3315842846
145,72500,0.0904135654704521,0,10966.3315842846
115,57500,0.0938853307303417,0,10966.3315842846
101,50500,0.0796984652846459,0,10966.3315842846
279,139500,0.0998416608210809,0,10966.3315842846
214,107000,0.0793107274016991,0,10966.3315842846
122,61000,0.0943780134604101,0,10966.3315842846
507,253500,0.0985761557507448,0,10966.3315842846
443,221500,0.0959162702342971,0,10966.3315842846
99,49500,0.099487470517576,0,10966.3315842846
263,131500,0.0995695702672592,0,10966.3315842846
103,51500,0.0960801983407387,0,10966.3315842846
202,101000,0.0943166948303961,0,10966.3315842846
193,96500,0.0994783964395212,0,10966.3315842846
145,72500,0.092172788960969,0,10966.3315842846
197,98500,0.0912836686249934,0,10966.3315842846
163,81500,0.0740122108280863,0,10966.3315842846
146,73000,0.0991710278588102,0,10966.3315842846
147,73500,0.0935369209881347,0,10966.3315842846
89,44500,0.0933068585744869,0,10966.3315842846
115,57500,0.0955291376504189,0,10966.3315842846
126,63000,0.0819109401077883,0,10966.3315842846
150,75000,0.0991368504287553,0,10966.3315842846
225,112500,0.093263220073411,0,10966.3315842846
137,68500,0.0988872817469754,0,10966.3315842846
214,107000,0.0953147660768539,0,10966.3315842846
125,62500,0.096453475295585,0,10966.3315842846
305,152500,0.095598825161527,0,10966.3315842846
95,47500,0.0960892682470818,0,10966.3315842846
111,55500,0.0933293116402083,0,10966.3315842846
133,66500,0.0852953814429909,0,10966.3315842846
103,51500,0.0966336424147592,0,10966.3315842846
133,66500,0.0826882793670709,0,10966.3315842846
141,70500,0.0807561756374887,0,10966.3315842846
