"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
115,57500,0.0985276561179677,0,54.5981500331442
91,45500,0.0875088465402041,0,54.5981500331442
64,32000,0.0886207713186792,0,54.5981500331442
83,41500,0.0864997222481298,0,54.5981500331442
77,38500,0.0976201008871487,0,54.5981500331442
83,41500,0.0723941231761865,0,54.5981500331442
68,34000,0.0969219291115521,0,54.5981500331442
89,44500,0.0976188710157859,0,54.5981500331442
233,116500,0.095831356183058,0,54.5981500331442
55,27500,0.0784756717769118,0,54.5981500331442
121,60500,0.0802471728937643,0,54.5981500331442
61,30500,0.0937278986720042,0,54.5981500331442
123,61500,0.099368321770971,0,54.5981500331442
78,39000,0.0995725138597802,0,54.5981500331442
71,35500,0.096233853669205,0,54.5981500331442
109,54500,0.0972196130198848,0,54.5981500331442
83,41500,0.0760784653336609,0,54.5981500331442
69,34500,0.0962635482588272,0,54.5981500331442
82,41000,0.0774035384189311,0,54.5981500331442
103,51500,0.0924772203821147,0,54.5981500331442
75,37500,0.0859506351586039,0,54.5981500331442
94,47000,0.0954406117269588,0,54.5981500331442
123,61500,0.0865803150995923,0,54.5981500331442
76,38000,0.0953071948909192,0,54.5981500331442
88,44000,0.0899701588560221,0,54.5981500331442
107,53500,0.0788451039220401,0,54.5981500331442
95,47500,0.0947200515148535,0,54.5981500331442
101,50500,0.0744913901214237,0,54.5981500331442
85,42500,0.0737183756304813,0,54.5981500331442
104,52000,0.0915323559886892,0,54.5981500331442
110,55000,0.0833867053492303,0,54.5981500331442
67,33500,0.0998568835284599,0,54.5981500331442
103,51500,0.0976029582300462,0,54.5981500331442
76,38000,0.0808852468793168,0,54.5981500331442
69,34500,0.0959318335407471,0,54.5981500331442
74,37000,0.0858149523597772,0,54.5981500331442
87,43500,0.0944090690948453,0,54.5981500331442
119,59500,0.0820203248290165,0,54.5981500331442
111,55500,0.0960904410254495,0,54.5981500331442
147,73500,0.091987442347133,0,54.5981500331442
85,42500,0.0921013441085902,0,54.5981500331442
100,50000,0.0891367828549432,0,54.5981500331442
163,81500,0.0994115513145438,0,54.5981500331442
109,54500,0.070428710215945,0,54.5981500331442
83,41500,0.0643731455952983,0,54.5981500331442
77,38500,0.0928351089757714,0,54.5981500331442
81,40500,0.0973600025606587,0,54.5981500331442
75,37500,0.0824681887391558,0,54.5981500331442
193,96500,0.0990190042028539,0,54.5981500331442
123,61500,0.0874442084544802,0,54.5981500331442
