"iter_conv","calls_for_pi","last_F_value"
1387,277400,0.499798725589818
89,17800,0.435282954725645
1061,212200,0.498843015536484
203,40600,0.495368288788804
6755,1351000,0.499757551447774
201,40200,0.472722063671865
155,31000,0.482712452642297
137,27400,0.464474695273135
235,47000,0.459594246014848
117,23400,0.419377583085318
105,21000,0.472198207603898
111,22200,0.450950965862586
1610,322000,0.49987636333793
316,63200,0.491971321644378
68,13600,0.462861969053344
101,20200,0.487336283296994
399,79800,0.488921170318434
2187,437400,0.498232056314724
129,25800,0.489270815970984
3199,639800,0.498598144249983
1616,323200,0.49954797357725
287,57400,0.493703361409061
398,79600,0.497526580165875
65,13000,0.471189381721086
368,73600,0.496209939698421
882,176400,0.499644878984036
521,104200,0.499442053504834
113,22600,0.495114999547519
175,35000,0.427657490295133
402,80400,0.494365770582594
653,130600,0.493595925505256
167,33400,0.460534989310065
335,67000,0.479042538756999
260,52000,0.499726021199044
230,46000,0.490703527775081
663,132600,0.497204276346057
403,80600,0.477718858951625
190,38000,0.499757914655657
308,61600,0.497511264100529
299,59800,0.490939749933899
77,15400,0.467358605359539
921,184200,0.499954454475068
283,56600,0.490738706660671
377,75400,0.492618865419393
965,193000,0.49999555473349
1915,383000,0.499727924929095
2405,481000,0.49954492909585
1533,306600,0.497952340835644
215,43000,0.493901529753912
161,32200,0.498452319139786
