"iter_conv","calls_for_pi","last_F_value"
2334,27783,0.156109078742342
2196,30140,0.188567841555777
2243,32682,0.191601306605208
2327,28774,0.159495575373938
2253,29199,0.181216171893619
1791,26242,0.191102053919899
2373,32313,0.163066288448008
2313,31255,0.18777974086031
2317,29762,0.192380437896515
2114,30557,0.177605371056091
2060,29505,0.176790875351769
2149,25602,0.174590922494652
2255,30698,0.17889342622693
2116,30559,0.167029721491433
2188,25142,0.187754869286734
2066,30509,0.162531383572768
2152,31593,0.16305949400117
2376,33813,0.16471863854529
2136,29082,0.170521583688806
2185,26636,0.161966997271479
2075,31017,0.184517474542204
2727,39154,0.168011455759031
1838,26788,0.182024108733881
2156,27605,0.180547436292126
2152,26603,0.149683827565031
2148,32088,0.187288685418095
2072,28519,0.182076259531537
2168,27617,0.184999130189873
2173,24129,0.166066994900457
2141,28089,0.192555681655974
2172,30615,0.15752771907675
1870,26321,0.195859013551952
1929,30871,0.180919589532303
2289,30233,0.172138030949817
3623,49531,0.189629290645539
2303,28251,0.184251144368052
2042,32481,0.166325551146362
1920,29365,0.174281388874797
1906,27854,0.151841193790036
2091,34027,0.189360641202115
2044,25996,0.162892355484198
2186,31128,0.191661645938635
2276,28723,0.183967600794785
2168,29613,0.168534005020757
2505,35938,0.188053969925633
1791,27240,0.153902715298407
2414,26865,0.154095687380005
2166,26118,0.173595444543773
2721,37152,0.191349987158838
2669,41591,0.174045484396001
