"iter_conv","calls_for_pi","last_F_value"
2310,12857,0.494290396897901
20753,116074,0.496106117876156
2445,14783,0.484532063565234
4270,23772,0.47680751862503
494,4673,0.350829055824393
41591,249944,0.49883056592029
18826,114545,0.496644170879961
4866,29144,0.49787688000301
6242,34500,0.48546734156079
23777,141386,0.4985513009121
68189,402310,0.499175965928988
10348,59103,0.499157723932021
43084,255815,0.499500467516186
74106,462952,0.498885050512186
6003,39236,0.499196680309287
1929,12078,0.460116677725516
42139,244522,0.497589803440389
474,4454,0.398282676934238
3221,20534,0.469945911027772
16180,99760,0.499593323346924
567,3950,0.311712742133112
7902,49493,0.497331483997003
906,6876,0.476733556542406
5302,32565,0.485747832968996
10570,59524,0.499841921462941
14310,90129,0.493961354782358
4129,26417,0.497941238273702
40231,232465,0.499754644298588
8456,51440,0.493013450691142
29883,172367,0.498132781644711
3995,20910,0.475664434871473
34232,207163,0.498646984180224
21310,132153,0.496032441380032
1711,12059,0.487448218954205
17368,105326,0.49629299904897
5219,31686,0.493654863297287
16900,94510,0.495411233970675
6261,34718,0.499938417775622
36522,221194,0.499717679933532
10932,66055,0.499759538804947
63601,371056,0.498709146247626
2078,12426,0.485642078029628
9860,57222,0.496180619117849
97181,594681,0.499947156546246
2827,16757,0.470035079515891
6493,42910,0.486421439258782
48053,272525,0.499622474534598
5081,29956,0.495989425947841
13492,83938,0.497120114178093
5779,33042,0.491629667171321
