"iter_conv","calls_for_pi","last_F_value"
213,21300,0.099168730113366
217,21700,0.0993175948283399
135,13500,0.0968919429348487
341,34100,0.0986788843676333
253,25300,0.0994860753966868
369,36900,0.0996494688638549
135,13500,0.0989835534524315
337,33700,0.0997141232283308
361,36100,0.0991964774166047
563,56300,0.0999984596449083
305,30500,0.0988211703485985
297,29700,0.0992936583994169
179,17900,0.0971627767867861
249,24900,0.0999070344927969
427,42700,0.099722226018127
423,42300,0.0994640823189685
201,20100,0.0988937767294395
135,13500,0.0998246095433391
519,51900,0.0998383312882284
1059,105900,0.099994586723831
259,25900,0.0984906548685407
373,37300,0.0998012537600664
423,42300,0.0999384406921314
957,95700,0.0996081437417058
281,28100,0.0997787855630303
177,17700,0.0991665970110457
997,99700,0.0996136949073615
561,56100,0.0993018989064813
137,13700,0.0976498474282209
155,15500,0.0989245031566263
789,78900,0.0998837917256553
257,25700,0.0999383293233427
631,63100,0.0995470126193995
527,52700,0.0997877110233847
57,5700,0.093636012769959
857,85700,0.0997322177198851
449,44900,0.0999376601201284
135,13500,0.0963629727619233
329,32900,0.0998261154587656
237,23700,0.0987543144421517
177,17700,0.0999759646359144
177,17700,0.0997485078211293
143,14300,0.0993511837986304
1245,124500,0.0998429221204517
249,24900,0.0999821983151364
243,24300,0.0996130715996894
195,19500,0.0997593413179908
423,42300,0.0998960005733961
283,28300,0.0986683709158683
361,36100,0.0991197460354093
