"iter_conv","calls_for_pi","last_F_value"
26625,165527,0.496430872127948
532,4313,0.366147444240897
3008,16739,0.4726348253612
9693,60637,0.49664915036403
750,5128,0.350541105179153
3121,18245,0.499981535040778
763,5539,0.349163878144917
15805,88639,0.49987094709856
6953,40186,0.490027993307677
5531,35381,0.495367427890319
3898,24196,0.481028284103951
40323,238129,0.499730790810163
9709,60454,0.492700394231395
1289,9846,0.448774919125388
3848,22753,0.474347588369928
3074,18795,0.488659014526662
37544,216644,0.497295852146634
10949,61296,0.491949651570256
19037,116746,0.496899550417753
5929,38366,0.489165316647321
35119,203075,0.49863184399979
1480,7450,0.469675053036223
9165,53940,0.495345945066537
10918,63653,0.49341292475796
17104,100883,0.495021798240707
8769,49962,0.496242444573967
13363,84605,0.492288356822434
10962,63299,0.491596538799999
11683,68995,0.49946937333853
69061,404177,0.499567010098217
923,6097,0.339346186202312
39362,242939,0.497584364056811
2696,14437,0.464063222902254
2400,12350,0.433946335610222
1198,7168,0.348194539870367
15761,99341,0.499687782313416
2929,17655,0.475420978778425
3284,21990,0.481897593897935
13048,75335,0.49676873767125
8504,51289,0.499897115831819
1913,11266,0.481162812679309
6985,43601,0.494681514420457
2052,11803,0.459229401468042
7495,45703,0.495478952100895
13909,79778,0.491766016023509
17736,105893,0.497900686880054
4180,24080,0.471924154452618
13028,74121,0.493226605742004
19652,124724,0.496455021382378
30768,176834,0.496917608972276
