"iter_conv","calls_for_pi","last_F_value"
2203,88120,0.499259235893161
235,9400,0.488705014278739
909,36360,0.497308725787937
343,13720,0.492873879890776
257,10280,0.489040746774582
2249,89960,0.498753623651848
1037,41480,0.499851852627852
1169,46760,0.498813803558245
595,23800,0.494653945008018
397,15880,0.491530085910865
703,28120,0.498983475680759
2347,93880,0.499983574057798
3551,142040,0.499332254404939
247,9880,0.488174964293163
3289,131560,0.499203891493398
14897,595880,0.499971967105243
1487,59480,0.497950917941249
211,8440,0.496755082645817
634,25360,0.498145146507688
2185,87400,0.499693800572917
7727,309080,0.499975116269146
2627,105080,0.499395595627289
1119,44760,0.498897599478197
897,35880,0.498715601190594
337,13480,0.491132359401986
1141,45640,0.497658420001485
1229,49160,0.499422089989193
281,11240,0.497615005020502
537,21480,0.496476941729703
583,23320,0.496639965954364
943,37720,0.498435024416616
499,19960,0.495380719362552
1979,79160,0.498581670834305
13231,529240,0.499878930062188
925,37000,0.497581373955532
869,34760,0.498782677738348
19251,770040,0.499918816465101
217,8680,0.485220687015082
4862,194480,0.499531443187176
2309,92360,0.499679988090177
7657,306280,0.499893276730172
1791,71640,0.499971943351081
1019,40760,0.499475672160963
375,15000,0.49929764545945
573,22920,0.497474320223486
71,2840,0.466725021664335
443,17720,0.498691184156687
3469,138760,0.499226393199387
6965,278600,0.499921068305151
641,25640,0.497002043420217
