"iter_conv","calls_for_pi","last_F_value"
159,31800,0.499526019117366
83,16600,0.404044439374454
435,87000,0.497233248958445
195,39000,0.495585160248092
521,104200,0.49915808504198
230,46000,0.499290110167642
67,13400,0.447465784645173
95,19000,0.453230865077783
89,17800,0.481088069423373
409,81800,0.494327179425416
285,57000,0.497248808033446
3451,690200,0.499740481595243
563,112600,0.499127150062937
111,22200,0.480228388075098
981,196200,0.498791248705576
351,70200,0.483892838205024
535,107000,0.497340041358007
87,17400,0.490596895809974
263,52600,0.493427177184499
323,64600,0.448237873064941
55,11000,0.400580355090497
143,28600,0.488272445303911
325,65000,0.488486016257331
595,119000,0.48560989553424
213,42600,0.472181022324117
173,34600,0.46487836414746
1695,339000,0.497369281621212
237,47400,0.489690794323617
329,65800,0.483969046799989
281,56200,0.496097806998539
247,49400,0.45998181845034
835,167000,0.487013672933229
1713,342600,0.498679774187115
1211,242200,0.499114092134053
105,21000,0.392846855980923
65,13000,0.417039948522716
259,51800,0.496897153724547
57,11400,0.331086165303029
317,63400,0.496393491416214
415,83000,0.498351784262289
262,52400,0.499973643079168
145,29000,0.474065797437197
577,115400,0.49535596386628
167,33400,0.495095610850035
143,28600,0.485438225077827
407,81400,0.48978089422653
89,17800,0.461192976764781
1255,251000,0.496047629387255
425,85000,0.494126823474731
419,83800,0.497097557828574
