"iter_conv","calls_for_pi","last_F_value"
63,12600,0.120558049027547
167,33400,0.492767281690211
565,113000,0.496054994190646
214,42800,0.499787594241599
715,143000,0.496247685769016
167,33400,0.490749520254144
247,49400,0.497355289156544
4207,841400,0.499923475122153
79,15800,0.421177437906922
245,49000,0.489609804679682
141,28200,0.486421084395236
2781,556200,0.499579464228003
1249,249800,0.494148540057116
1399,279800,0.495941007198105
471,94200,0.497817013370182
91,18200,0.452754164520433
447,89400,0.490050634997627
247,49400,0.49628505154444
145,29000,0.45676698006962
181,36200,0.476981025208882
4071,814200,0.499928547266742
101,20200,0.497230752437792
133,26600,0.494549365606815
1501,300200,0.492496298196914
295,59000,0.497420760920581
59,11800,0.375373506796421
87,17400,0.497685532208474
169,33800,0.36692225573895
1041,208200,0.498816713497579
271,54200,0.494745192955167
371,74200,0.488786582859947
197,39400,0.493055255895519
77,15400,0.4532864316147
1863,372600,0.499521505033444
1065,213000,0.491980524895956
95,19000,0.471653715468166
2890,578000,0.499757934207855
1103,220600,0.496621253799935
81,16200,0.414492709590192
103,20600,0.461715216147916
679,135800,0.49977492718604
193,38600,0.489338777327725
675,135000,0.483725377700476
751,150200,0.496529929717573
1929,385800,0.497948003142059
153,30600,0.445830057660733
1005,201000,0.496157722249586
183,36600,0.497141653268688
1439,287800,0.499699895609348
1119,223800,0.497432866992178
