"iter_conv","calls_for_pi","last_F_value"
1499,298301,0.0992725343668098
3337,664063,0.0999599433878337
2338,465262,0.0998964561182202
1204,239596,0.0999497659940102
1250,248750,0.0994208623395252
1708,339892,0.0998746741862972
1967,391433,0.0999419204927233
1072,213328,0.0997916583521192
1105,219895,0.0999783284028736
1343,267257,0.0999714471463956
1483,295117,0.0998407218679857
1647,327753,0.0999542675093291
1695,337305,0.0999521182543146
1322,263078,0.0999824357132014
1375,273625,0.0999692810325393
1243,247357,0.0999885212293079
1391,276809,0.0999682353492506
1962,390438,0.0999761335297479
2892,575508,0.0999232617459386
1529,304271,0.0994322222511679
1304,259496,0.0999213843511496
1468,292132,0.0999289148489268
1674,333126,0.0998117193375149
1743,346857,0.0999500873747915
1231,244969,0.0999799154022313
1283,255317,0.0999458818251059
1247,248153,0.0999786125190159
1439,286361,0.0999652378207129
1330,264670,0.099914465212813
1512,300888,0.0999397275300392
1263,251337,0.0999773426463017
1449,288351,0.0997671947488107
1279,254521,0.0999761045452268
1119,222681,0.0999900788227741
1231,244969,0.0999799154022314
1066,212134,0.0999341831650412
1145,227855,0.0999309060076474
2134,424666,0.0998318743294024
1283,255317,0.0999871332429819
1441,286759,0.0992225357325132
1979,393821,0.099808114248049
1375,273625,0.0999692810325393
1322,263078,0.0999824357132014
1455,289545,0.0999642825945512
1243,247357,0.099988521229308
1487,295913,0.0999624338111662
1429,284371,0.0998869655808462
1199,238601,0.0999826254862508
1224,243576,0.0999280518820089
1272,253128,0.0998641237282709
