"iter_conv","calls_for_pi","last_F_value"
512,256000,0.196724686764234
506,253000,0.198808942256748
506,253000,0.198808942256748
506,253000,0.198808942256748
510,255000,0.196433365082232
504,252000,0.193466740489859
506,253000,0.198808942256748
512,256000,0.19753620874285
514,257000,0.183938853827889
512,256000,0.184964526528836
514,257000,0.179486995602973
509,254500,0.199578580574343
504,252000,0.193466740489859
510,255000,0.184338802825906
504,252000,0.193466740489859
510,255000,0.184338802825906
504,252000,0.193466740489859
504,252000,0.193466740489859
510,255000,0.184496968326073
514,257000,0.179486995602973
514,257000,0.189480533386556
504,252000,0.193466740489859
518,259000,0.199126116166143
524,262000,0.188347372344658
506,253000,0.198808942256748
516,258000,0.179861263682439
512,256000,0.189826829853966
511,255500,0.199364162785374
512,256000,0.185337503991466
524,262000,0.196506531431269
509,254500,0.19919613977401
506,253000,0.195996062557957
518,259000,0.184232185063241
512,256000,0.196745045282772
510,255000,0.196433365082232
518,259000,0.184232185063241
504,252000,0.193466740489859
514,257000,0.189114511123744
510,255000,0.182777152842426
514,257000,0.179486995602973
509,254500,0.196897287615806
508,254000,0.198335979534843
514,257000,0.183938853827889
514,257000,0.179486995602973
504,252000,0.193466740489859
506,253000,0.198063849370723
506,253000,0.198808942256748
512,256000,0.194558737652234
506,253000,0.195306660935957
510,255000,0.196433365082232
