"iter_conv","calls_for_pi","last_F_value"
259418,259418,0.499995888381472
5e+05,5e+05,0.792784111852402
5e+05,5e+05,0.536144060244073
140387,140387,0.499996433109169
171278,171278,0.499997445655149
5e+05,5e+05,0.989099457023743
61230,61230,0.499987300390128
84406,84406,0.499995167898914
5e+05,5e+05,0.791843685168832
391777,391777,0.499997711626822
269476,269476,0.499998541622749
5e+05,5e+05,0.749618041814065
5e+05,5e+05,0.900983130170172
5e+05,5e+05,0.694986475341513
17173,17173,0.49995458709819
5e+05,5e+05,0.87220433999749
37383,37383,0.499961596974341
306515,306515,0.499999761848902
475598,475598,0.499998109821585
5e+05,5e+05,1.00029847534151
33630,33630,0.499985058125791
174257,174257,0.499998245683672
155401,155401,0.499991517137235
206879,206879,0.499993317504641
5e+05,5e+05,1.00044647534152
5e+05,5e+05,1.00039847534151
167071,167071,0.499999269393502
49798,49798,0.499998037873759
158726,158726,0.499997836415359
5e+05,5e+05,0.64914768516965
26392,26392,0.499946148945734
5e+05,5e+05,1.00016745702374
5e+05,5e+05,0.999918475341513
5e+05,5e+05,1.00013004181406
5e+05,5e+05,0.852914475341513
61272,61272,0.499976793920638
5e+05,5e+05,0.904490475341513
17074,17074,0.499974423951596
5e+05,5e+05,0.967347505245413
143300,143300,0.49999819335672
328797,328797,0.499996807394421
5e+05,5e+05,0.785278475341513
5e+05,5e+05,0.999618475341519
11937,11937,0.499954479272824
168157,168157,0.499995510873783
346545,346545,0.49999883649714
5e+05,5e+05,1.00051847534152
5e+05,5e+05,1.00052247534151
98362,98362,0.499995177249106
5e+05,5e+05,0.994684111852402
