"iter_conv","calls_for_pi","last_F_value"
59,11800,0.477495447493464
987,197400,0.498463788871264
349,69800,0.463745559934079
2119,423800,0.499798557737979
733,146600,0.492010405481855
1007,201400,0.497325124716767
118,23600,0.499840534896184
29,5800,0.259068258708347
45,9000,0.436650273210782
245,49000,0.453722410273576
29,5800,0.453190240109537
339,67800,0.499969992555056
177,35400,0.499104522136676
527,105400,0.487912777192459
1451,290200,0.499563780015021
497,99400,0.496844584288462
89,17800,0.482753971872178
163,32600,0.478888642838102
405,81000,0.49895826233402
806,161200,0.499214912207866
1209,241800,0.498890149254653
109,21800,0.449253905008873
85,17000,0.472017631365116
133,26600,0.469949702562891
27,5400,0.438577382780902
263,52600,0.479416961729553
395,79000,0.497979553581801
294,58800,0.499561511708975
238,47600,0.497542751331217
155,31000,0.479904194964354
693,138600,0.499343765999969
133,26600,0.475817712260458
3878,775600,0.499989067685618
93,18600,0.457866512538428
725,145000,0.497951499625997
528,105600,0.498054399589353
299,59800,0.497327598039067
1969,393800,0.496918415714282
981,196200,0.489909561365605
1044,208800,0.499923962845685
233,46600,0.481228779053729
42,8400,0.495488436944503
1205,241000,0.498508135737867
511,102200,0.495310754402876
105,21000,0.407393564187839
237,47400,0.49991562768001
227,45400,0.490913333048953
661,132200,0.499946486738884
1593,318600,0.496929947979519
461,92200,0.493278762079997
