"iter_conv","calls_for_pi","last_F_value"
5e+05,5e+05,0.904683685168832
224295,224295,0.499999484013128
5e+05,5e+05,1.00064647534151
12514,12514,0.49997505867051
22541,22541,0.49998187950675
407269,407269,0.499996382447534
263922,263922,0.499995401903321
43197,43197,0.499967657617724
130527,130527,0.499991614733716
132443,132443,0.499999503959483
5e+05,5e+05,1.00005847534151
387824,387824,0.499998423730653
341365,341365,0.499996852900973
123429,123429,0.499992024807105
5e+05,5e+05,1.00021047534233
69411,69411,0.499984759234902
37349,37349,0.499964562070745
5e+05,5e+05,0.999894475341513
109313,109313,0.499998094197459
102912,102912,0.499993098703958
452939,452939,0.499999576345414
321279,321279,0.49999929007298
5e+05,5e+05,0.999806475341513
5e+05,5e+05,0.803868111852402
5e+05,5e+05,1.00067047534151
415561,415561,0.499997890570565
5e+05,5e+05,0.941075685168832
5e+05,5e+05,0.603083505245413
341796,341796,0.499999040944337
5e+05,5e+05,0.999415685168832
5e+05,5e+05,0.890607130170172
41239,41239,0.499973795821702
261774,261774,0.499999126899522
161572,161572,0.499995032739307
468133,468133,0.499997784700375
226642,226642,0.499998782705047
214266,214266,0.499994893597925
5e+05,5e+05,0.641468376189937
231959,231959,0.499999840127251
53908,53908,0.499984050449608
5e+05,5e+05,0.950170475341513
5e+05,5e+05,0.971474475341513
5e+05,5e+05,0.627518475341513
481740,481740,0.499996911556509
5e+05,5e+05,0.899093586017256
5e+05,5e+05,0.6618457734127
123335,123335,0.499992406018896
5e+05,5e+05,0.997563130170172
5e+05,5e+05,1.00060247534151
110398,110398,0.499993583860604
