"iter_conv","calls_for_pi","last_F_value"
496,248000,0.196605859194349
502,251000,0.170960816079992
496,248000,0.196605859194349
496,248000,0.196605859194349
500,250000,0.16863167126786
496,248000,0.196605859194349
496,248000,0.196605859194349
500,250000,0.161340037058013
506,253000,0.162368900231204
498,249000,0.196911567424269
500,250000,0.16449689586796
500,250000,0.16863167126786
496,248000,0.196605859194349
502,251000,0.154455003572301
504,252000,0.162051413113816
496,248000,0.196605859194349
498,249000,0.198804428685847
500,250000,0.16863167126786
496,248000,0.196605859194349
500,250000,0.16863167126786
496,248000,0.196605859194349
496,248000,0.196605859194349
496,248000,0.196605859194349
496,248000,0.196605859194349
496,248000,0.196605859194349
496,248000,0.196605859194349
500,250000,0.156195498706404
498,249000,0.196787725339709
500,250000,0.15797237301233
496,248000,0.196605859194349
496,248000,0.196605859194349
500,250000,0.161340037058013
496,248000,0.196605859194349
506,253000,0.168620414499418
498,249000,0.198477068718332
496,248000,0.196605859194349
496,248000,0.196605859194349
498,249000,0.198154310408547
496,248000,0.196605859194349
496,248000,0.196605859194349
498,249000,0.198277910666939
500,250000,0.153805011499775
500,250000,0.159347412029248
498,249000,0.198804428685847
500,250000,0.156965302233099
496,248000,0.196605859194349
510,255000,0.179107118601913
500,250000,0.153586222900929
496,248000,0.196605859194349
496,248000,0.196605859194349
