"iter_conv","calls_for_pi","last_F_value"
2128,423472,0.0999737318962626
1762,350638,0.09988000892071
1626,323574,0.0999904306032689
1631,324569,0.0995821477448962
1800,358200,0.0997647547798855
1536,305664,0.0998069039551063
2127,423273,0.0996149856787363
1855,369145,0.0997220732076372
1925,383075,0.0998216710795167
1537,305863,0.0999451422660999
5816,1157384,0.0999065443728598
1332,265068,0.0998834884684725
3981,792219,0.0999180716770024
2596,516604,0.0999246073511951
4349,865451,0.0999831202347413
1529,304271,0.0996815373104785
2853,567747,0.0998598861713955
1899,377901,0.0998221557949044
1259,250541,0.0999399042236378
1437,285963,0.0999831742210918
1302,259098,0.0999979393531378
1278,254322,0.0997339561911699
2289,455511,0.0999455838639799
2569,511231,0.0999693364904122
2131,424069,0.0998913071050216
1853,368747,0.0999596549471323
2297,457103,0.0999242593313645
2445,486555,0.0998612239960061
1466,291734,0.0997528267847799
1941,386259,0.0999752938606511
1335,265665,0.0999548168327206
5346,1063854,0.0999735758764634
2034,404766,0.0998604244346518
3234,643566,0.0997862981162303
2026,403174,0.0998252607770847
1770,352230,0.0996276550343477
1744,347056,0.0999596549471324
1718,341882,0.0999721055634311
3141,625059,0.0999165584494331
5445,1083555,0.0999813466089371
2396,476804,0.0997091089252775
1135,225865,0.0999049385045433
2437,484963,0.0997843711641359
4307,857093,0.0999010109902601
1035,205965,0.099900151692466
1297,258103,0.0996197335705996
5262,1047138,0.0999764687713726
6836,1360364,0.0999326657474471
1593,317007,0.0997223103411927
3769,750031,0.0998871546504823
