"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
26,13000,0.0970409384117435,0,2430925.17827262
27,13500,0.0735682714551349,0,2430925.17827262
29,14500,0.0609739110196149,0,2430925.17827262
25,12500,0.0736025568118256,0,2430925.17827262
23,11500,0.0903000539505786,0,2430925.17827262
25,12500,0.0651232654888,0,2430925.17827262
27,13500,0.0781612242248334,0,2430925.17827262
27,13500,0.0796161141867925,0,2430925.17827262
25,12500,0.0971864894830489,0,2430925.17827262
21,10500,0.088927228684798,0,2430925.17827262
33,16500,0.0762485067024064,0,2430925.17827262
35,17500,0.0844169871114554,0,2430925.17827262
23,11500,0.0783585379162953,0,2430925.17827262
29,14500,0.0838782961377318,0,2430925.17827262
23,11500,0.0911183579037783,0,2430925.17827262
35,17500,0.0946832360786902,0,2430925.17827262
31,15500,0.0861910846877598,0,2430925.17827262
55,27500,0.0595003278882122,0,2430925.17827262
21,10500,0.0717128582057611,0,2430925.17827262
21,10500,0.096587217826678,0,2430925.17827262
23,11500,0.0584028224317194,0,2430925.17827262
27,13500,0.0856379162974219,0,2430925.17827262
25,12500,0.0953350666108034,0,2430925.17827262
27,13500,0.0737566544460808,0,2430925.17827262
63,31500,0.0985498467124998,0,2430925.17827262
27,13500,0.0620015267121473,0,2430925.17827262
35,17500,0.0923336417584733,0,2430925.17827262
27,13500,0.0813444606889929,0,2430925.17827262
81,40500,0.0775021556888209,0,2430925.17827262
23,11500,0.0969457323455561,0,2430925.17827262
21,10500,0.0801486178272508,0,2430925.17827262
27,13500,0.0517978494316502,0,2430925.17827262
23,11500,0.0827252436986025,0,2430925.17827262
29,14500,0.0872550260751351,0,2430925.17827262
21,10500,0.0908697808857496,0,2430925.17827262
35,17500,0.0546132939847515,0,2430925.17827262
29,14500,0.0926856521431198,0,2430925.17827262
23,11500,0.0751039569924141,0,2430925.17827262
27,13500,0.0759528115663911,0,2430925.17827262
25,12500,0.0857570539092649,0,2430925.17827262
23,11500,0.0820600328876951,0,2430925.17827262
39,19500,0.0835234271728372,0,2430925.17827262
23,11500,0.0987772306085827,0,2430925.17827262
23,11500,0.0665267477733472,0,2430925.17827262
27,13500,0.089469087340021,0,2430925.17827262
53,26500,0.0715195340480752,0,2430925.17827262
61,30500,0.0912243629134686,0,2430925.17827262
31,15500,0.0841891901402574,0,2430925.17827262
23,11500,0.083614078063702,0,2430925.17827262
27,13500,0.090241161257123,0,2430925.17827262
