"iter_conv","calls_for_pi","last_F_value"
105,52500,0.0961312268014433
179,89500,0.0972511063988863
189,94500,0.09771052968868
118,59000,0.0980034851964475
109,54500,0.0986965782826443
192,96000,0.0988989921538596
133,66500,0.0910630823701427
169,84500,0.0998677864475174
103,51500,0.0902238308671745
118,59000,0.0992879120000082
219,109500,0.097037582852781
143,71500,0.0996870267230696
112,56000,0.0961497253770366
210,105000,0.099040505121391
91,45500,0.0972582619258142
107,53500,0.0966934937594875
91,45500,0.0967264688356272
104,52000,0.0983938113402854
105,52500,0.0977218881694251
120,60000,0.0993016533684791
150,75000,0.0925065208778375
111,55500,0.099404139623309
157,78500,0.0983828643940381
146,73000,0.0994033090832666
163,81500,0.0958676370703996
130,65000,0.0982108316099027
98,49000,0.0991089845965314
110,55000,0.0984270268657718
90,45000,0.0976558512216769
94,47000,0.091826244070955
89,44500,0.0959311923437768
217,108500,0.0976520367687479
229,114500,0.0989016059568127
211,105500,0.0959717440578182
345,172500,0.0983038779677793
90,45000,0.0976558512216769
95,47500,0.0961466275475629
107,53500,0.0962877154974667
107,53500,0.0910721950620762
101,50500,0.097055735483932
100,50000,0.098801711574898
96,48000,0.0990460115045157
111,55500,0.0941155809144347
97,48500,0.0955929668538912
165,82500,0.0965996370462962
106,53000,0.0994899627374416
91,45500,0.0988648708773623
91,45500,0.0967264688356272
120,60000,0.0932820619180852
95,47500,0.0942315365612805
