"iter_conv","calls_for_pi","last_F_value"
264442,264442,0.499995786584468
5e+05,5e+05,0.980401153600734
5e+05,5e+05,1.00024275869953
5e+05,5e+05,0.999765153600734
225571,225571,0.499993463090872
5e+05,5e+05,1.00040854788562
5e+05,5e+05,1.00018454788562
5e+05,5e+05,0.900329153600734
5e+05,5e+05,0.999765153600734
5e+05,5e+05,1.00002854788562
235544,235544,0.499994410130299
5e+05,5e+05,0.58229075869953
218597,218597,0.499996172324687
366565,366565,0.499997144033645
5e+05,5e+05,1.00024675869953
72069,72069,0.499994610128166
161449,161449,0.499999881864748
5e+05,5e+05,1.00005875869953
5e+05,5e+05,0.999753385512138
5e+05,5e+05,0.999765153600734
5e+05,5e+05,0.99991875869953
5e+05,5e+05,0.660718942786827
5e+05,5e+05,1.00026454788562
5e+05,5e+05,0.682445153600734
459815,459815,0.499997745509442
288117,288117,0.499998595626889
476784,476784,0.499998917229803
5e+05,5e+05,1.00030054788562
5e+05,5e+05,1.00018275869953
5e+05,5e+05,1.00024675869953
5e+05,5e+05,0.999765153600734
5e+05,5e+05,0.97669075869953
5e+05,5e+05,0.58999475869953
5e+05,5e+05,1.00030054788562
5e+05,5e+05,0.94789075869953
5e+05,5e+05,0.999984547885623
5e+05,5e+05,0.999765153600734
5e+05,5e+05,0.99998675869953
137806,137806,0.499990107521463
479149,479149,0.499999136767161
120278,120278,0.499996744280034
6535,6535,0.499962678274637
5e+05,5e+05,0.99985075869953
26823,26823,0.499949534214627
5e+05,5e+05,1.00011899061093
5e+05,5e+05,1.00005654788562
5e+05,5e+05,1.00024675869953
257331,257331,0.499996373313866
407710,407710,0.499999033600808
49015,49015,0.499999775655207
