"iter_conv","calls_for_pi","last_F_value"
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,1.9763445467044
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,1.9763445467044
5e+05,2.5e+08,1.9763445467044
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,1.9763445467044
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,1.9763445467044
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
5e+05,2.5e+08,0.308223093593836
