"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
175,87500,0.0890674941098724,0,328989.947528538
291,145500,0.0990949502617285,0,328989.947528538
179,89500,0.0851030043473519,0,328989.947528538
145,72500,0.0953795937138454,0,328989.947528538
255,127500,0.0973835430460565,0,328989.947528538
100,50000,0.0969553756742948,0,328989.947528538
113,56500,0.0915794120526175,0,328989.947528538
127,63500,0.0998158405336952,0,328989.947528538
237,118500,0.0975459230361764,0,328989.947528538
156,78000,0.095185848762211,0,328989.947528538
435,217500,0.0999657678213152,0,328989.947528538
263,131500,0.0891419861435641,0,328989.947528538
229,114500,0.0992953545359488,0,328989.947528538
122,61000,0.0889985564799867,0,328989.947528538
251,125500,0.0986973536242777,0,328989.947528538
197,98500,0.0951665831308255,0,328989.947528538
103,51500,0.0888310240279864,0,328989.947528538
114,57000,0.090620867082975,0,328989.947528538
170,85000,0.0953792255105668,0,328989.947528538
117,58500,0.0831750366560033,0,328989.947528538
205,102500,0.091021242676059,0,328989.947528538
144,72000,0.0946510389525056,0,328989.947528538
100,50000,0.0991333070359527,0,328989.947528538
112,56000,0.0997158583450276,0,328989.947528538
107,53500,0.0956886099206734,0,328989.947528538
343,171500,0.096755510041235,0,328989.947528538
231,115500,0.0996220391993864,0,328989.947528538
433,216500,0.0901185943458581,0,328989.947528538
118,59000,0.0998810642945492,0,328989.947528538
191,95500,0.0999372045661562,0,328989.947528538
203,101500,0.0909530629868853,0,328989.947528538
158,79000,0.0944117450372791,0,328989.947528538
241,120500,0.0976963843967737,0,328989.947528538
131,65500,0.0992115254565051,0,328989.947528538
243,121500,0.0965857444085457,0,328989.947528538
129,64500,0.0950110346098321,0,328989.947528538
217,108500,0.0870406730482589,0,328989.947528538
303,151500,0.0992513809103548,0,328989.947528538
200,1e+05,0.0928727035616616,0,328989.947528538
425,212500,0.0998908214238872,0,328989.947528538
156,78000,0.0937918975413816,0,328989.947528538
123,61500,0.0963045814226735,0,328989.947528538
125,62500,0.0892359985402263,0,328989.947528538
361,180500,0.0951669771542173,0,328989.947528538
132,66000,0.0933749375739205,0,328989.947528538
97,48500,0.0977014130424578,0,328989.947528538
101,50500,0.0962332943011755,0,328989.947528538
104,52000,0.0982062375693463,0,328989.947528538
342,171000,0.0986964012713298,0,328989.947528538
138,69000,0.074743097822248,0,328989.947528538
