"iter_conv","calls_for_pi","last_F_value"
7652,604508,0.499841602977837
2450,193550,0.499445985545595
7314,577806,0.499986854887589
1511,119369,0.499581320770099
12730,1005670,0.499882222165597
2301,181779,0.499632981996298
38457,3038103,0.499976058063663
6192,489168,0.499815873672568
6682,527878,0.499879390374857
7912,625048,0.499921246341733
22288,1760752,0.499952600251779
4267,337093,0.499857824376815
4444,351076,0.499865730173332
1635,129165,0.499939008256305
1232,97328,0.499375251641383
99596,7868084,0.499998037873759
72768,5748672,0.499992861949834
1066,84214,0.498676023342382
29749,2350171,0.499970325660949
11658,920982,0.499986684124538
6515,514685,0.499979761603984
13740,1085460,0.499928143934394
1475,116525,0.499996952267926
255,20145,0.496821923353418
331,26149,0.497541895887916
4995,394605,0.499715985469132
4254,336066,0.499965256723741
2433,192207,0.499640236360034
16376,1293704,0.499938379605833
15855,1252545,0.499916164828612
5136,405744,0.49980509326852
1985,156815,0.499621490891372
7682,606878,0.499936258001466
3649,288271,0.499730052897371
25205,1991195,0.499976168656331
15953,1260287,0.499996090559674
13287,1049673,0.499980146672557
5815,459385,0.49989661463644
2885,227915,0.499588995394135
63454,5012866,0.499992819086588
2997,236763,0.499632891742238
24664,1948456,0.499981058777899
17328,1368912,0.499992785815184
2189,172931,0.499644099970111
3495,276105,0.499955167759253
15525,1226475,0.499929734600772
8447,667313,0.499830033458165
12431,982049,0.499986700906632
1179,93141,0.498991596958484
12103,956137,0.499968170127929
