"iter_conv","calls_for_pi","last_F_value"
8046,635634,0.499956161972473
493,38947,0.499794948672505
12539,990581,0.499946575713152
313,24727,0.49916594076584
1788,141252,0.499899318122206
1572,124188,0.499999353261717
17121,1352559,0.49991875413402
8264,652856,0.499888075086586
12219,965301,0.499979047810772
853,67387,0.499366916360821
2446,193234,0.499776288639884
2334,184386,0.49948264257097
23544,1859976,0.499951601041861
520,41080,0.498315847474092
9567,755793,0.499852078029983
11727,926433,0.499931939452091
4144,327376,0.499823741444884
1945,153655,0.499517272465762
1982,156578,0.499285290757354
1555,122845,0.499745380114624
4508,356132,0.499668061335861
938,74102,0.499846847970567
4857,383703,0.499864502479659
595,47005,0.49794041375509
1074,84846,0.499711848586005
1933,152707,0.499333132702845
551,43529,0.497873308873209
5075,400925,0.499726743036319
2013,159027,0.499686969969869
1802,142358,0.499531967634818
1537,121423,0.499543279055104
12577,993583,0.499997037330789
718,56722,0.499760744697754
3124,246796,0.499755739012346
2002,158158,0.499280250389044
4311,340569,0.49984874205869
5747,454013,0.499993402165359
507,40053,0.497794556595658
8441,666839,0.499882085770554
3626,286454,0.499910869059453
3581,282899,0.499735734061429
460,36340,0.497071739261516
2652,209508,0.499791235676876
2809,221911,0.499833919014086
3035,239765,0.499933962410136
5335,421465,0.499852307402418
15610,1233190,0.499947388479539
4264,336856,0.499856832094949
6884,543836,0.499786741023811
925,73075,0.498772465962601
