"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
65,32500,0.0814271026147302,1,90.0171313005218
65,32500,0.0528572046033214,1,90.0171313005218
59,29500,0.0722554496478517,1,90.0171313005218
57,28500,0.0944166529490897,1,90.0171313005218
69,34500,0.0905014150828973,1,90.0171313005218
65,32500,0.0993755852708602,1,90.0171313005218
61,30500,0.0939662982237295,1,90.0171313005218
55,27500,0.0866844232838866,1,90.0171313005218
67,33500,0.0985552321165419,1,90.0171313005218
55,27500,0.0980272479411252,1,90.0171313005218
63,31500,0.0899207673145106,1,90.0171313005218
55,27500,0.0897752305166586,1,90.0171313005218
61,30500,0.0752513200705321,1,90.0171313005218
75,37500,0.0754924406966792,1,90.0171313005218
59,29500,0.0737624749913698,1,90.0171313005218
59,29500,0.0931832255303096,1,90.0171313005218
53,26500,0.0681557715177836,1,90.0171313005218
57,28500,0.0771262589341958,1,90.0171313005218
59,29500,0.0968596391340645,1,90.0171313005218
57,28500,0.0915748833781267,1,90.0171313005218
55,27500,0.0594160605157596,1,90.0171313005218
63,31500,0.0515321174396623,1,90.0171313005218
53,26500,0.0985985713185154,1,90.0171313005218
61,30500,0.089859336796001,1,90.0171313005218
75,37500,0.0955671042015608,1,90.0171313005218
63,31500,0.0588553341558607,1,90.0171313005218
65,32500,0.0695812495144541,1,90.0171313005218
63,31500,0.0955528045703311,1,90.0171313005218
73,36500,0.0689322386793907,1,90.0171313005218
89,44500,0.0957852802072752,1,90.0171313005218
63,31500,0.0569570896295928,1,90.0171313005218
57,28500,0.0934899771405741,1,90.0171313005218
59,29500,0.0972988376487989,1,90.0171313005218
57,28500,0.0809366438338193,1,90.0171313005218
63,31500,0.0661394321290239,1,90.0171313005218
63,31500,0.0619199970275779,1,90.0171313005218
71,35500,0.0767400555475484,1,90.0171313005218
101,50500,0.07888371248099,1,90.0171313005218
63,31500,0.0987305402270569,1,90.0171313005218
55,27500,0.094870297261287,1,90.0171313005218
63,31500,0.0860337572333373,1,90.0171313005218
85,42500,0.0833485698550898,1,90.0171313005218
57,28500,0.08219092601249,1,90.0171313005218
55,27500,0.098926111961654,1,90.0171313005218
61,30500,0.09178147370572,1,90.0171313005218
54,27000,0.0941563060053858,1,90.0171313005218
51,25500,0.0737636736561628,1,90.0171313005218
61,30500,0.07766982695454,1,90.0171313005218
53,26500,0.0946309785774168,1,90.0171313005218
59,29500,0.081802324108622,1,90.0171313005218
