"iter_conv","calls_for_pi","last_F_value"
646,64600,0.097931469680657
199,19900,0.0990318801903469
214,21400,0.0919214569183701
3647,364700,0.0999127199553816
271,27100,0.0986843847821993
294,29400,0.0948558629559643
6384,638400,0.0999641454794979
216,21600,0.0997790007812864
204,20400,0.0991529107619034
319,31900,0.0990675543464127
775,77500,0.0982917788330176
209,20900,0.0985353296295311
361,36100,0.0986744421020455
1117,111700,0.099500000055875
232,23200,0.0999295685564529
441,44100,0.0994882317348453
889,88900,0.0986287405687686
734,73400,0.0985509942264707
843,84300,0.0987497103789563
337,33700,0.0990100680704848
213,21300,0.0977663557514326
360,36000,0.0927344513400786
1421,142100,0.0994466093750235
254,25400,0.0921010516418156
393,39300,0.096716408631808
303,30300,0.0995420104253003
281,28100,0.0979917094988437
210,21000,0.0935849232744266
619,61900,0.0995553116821404
565,56500,0.0997441349052956
913,91300,0.0988823322327124
601,60100,0.0993154447982748
7033,703300,0.0999651245853631
336,33600,0.097230321411379
680,68000,0.0989060144917733
1756,175600,0.0997035425912117
1141,114100,0.099138939154383
332,33200,0.0962026201654248
339,33900,0.0971952391991043
427,42700,0.0998537525765369
1081,108100,0.099163804489124
389,38900,0.0965951125190781
1422,142200,0.098074554486898
263,26300,0.0990481611075933
127,12700,0.0961377643942187
379,37900,0.0944165606553055
421,42100,0.0998045391600784
267,26700,0.0972763844829462
467,46700,0.0991315993463681
138,13800,0.0902387613402614
