"iter_conv","calls_for_pi","last_F_value"
223,44600,0.49483851263206
83,16600,0.415927039323181
91,18200,0.495942214158591
145,29000,0.406888555935027
247,49400,0.496998406355324
100,20000,0.49819374824646
127,25400,0.432948754713796
563,112600,0.494633680692369
309,61800,0.493711120388621
87,17400,0.404707452640878
213,42600,0.495325025940358
3933,786600,0.497774043795092
1985,397000,0.498665446590967
2209,441800,0.499740018799112
361,72200,0.495780699058836
2141,428200,0.498469617342385
578,115600,0.499650737885651
821,164200,0.49915021467467
367,73400,0.499798234509685
1629,325800,0.495167765152016
321,64200,0.496557493506495
6155,1231000,0.498967928793372
1095,219000,0.498439181262362
981,196200,0.492861302662493
1159,231800,0.498775666202506
195,39000,0.46424100647953
117,23400,0.461372991282292
1132,226400,0.499961282081671
237,47400,0.498834426254402
389,77800,0.495860282702935
201,40200,0.480868884915562
87,17400,0.493386369346995
81,16200,0.454707132899033
495,99000,0.487829013159147
237,47400,0.481516135626756
1599,319800,0.498463621664687
413,82600,0.499284141980746
531,106200,0.48861334786409
713,142600,0.488446164850403
2167,433400,0.499246507017026
311,62200,0.494084714661018
1349,269800,0.49963708697678
591,118200,0.498235789201635
3499,699800,0.499747856136809
1275,255000,0.493803817570982
1289,257800,0.499358309541111
255,51000,0.489358415796022
253,50600,0.48197010637356
95,19000,0.372621036928035
1065,213000,0.49216398217723
