"iter_conv","calls_for_pi","last_F_value"
753,149847,0.0999388249232656
792,157608,0.0998885210881012
522,103878,0.0998014434148166
695,138305,0.0999502898549059
618,122982,0.0999130381029094
502,99898,0.0999388249232656
1312,261088,0.0998399243342791
824,163976,0.0999196565034143
593,118007,0.0997518410512949
838,166762,0.0998981349402515
483,96117,0.0998728362898077
1803,358797,0.0999616726399486
601,119599,0.0999616726399486
665,132335,0.099876601392779
425,84575,0.0998825793174536
601,119599,0.0999616726399486
579,115221,0.099980110557929
902,179498,0.0998399243342791
750,149250,0.0999002390276861
1204,239596,0.0998470828815068
722,143678,0.099966721022146
502,99898,0.0999388249232656
1366,271834,0.09994705571306
618,122982,0.0999130381029094
838,166762,0.0998981349402515
610,121390,0.0999998603598689
483,96117,0.0997894269348951
541,107659,0.0998651823401783
592,117808,0.0999223238069225
975,194025,0.0998149086995074
774,154026,0.0999659721063848
880,175120,0.0998093299367771
444,88356,0.0999567711563512
618,122982,0.0999130381029094
592,117808,0.0999223238069225
802,159598,0.0997791007834003
406,80794,0.0998014434148166
483,96117,0.0998728362898077
599,119201,0.099859010624534
541,107659,0.0998651823401783
656,130544,0.0998399243342791
483,96117,0.0998728362898077
492,97908,0.0998399243342791
1994,396806,0.0999867061431203
1407,279993,0.0999627834484395
529,105271,0.099609392728396
1611,320589,0.0999151366068295
599,119201,0.099859010624534
610,121390,0.0999998603598689
1011,201189,0.0999122989452656
