"iter_conv","calls_for_pi","last_F_value"
76432,76432,0.0999931287456277
60260,60260,0.0999929910698888
77666,77666,0.0999882454956191
74827,74827,0.0999975452297794
116088,116088,0.0999958126936571
35718,35718,0.0999986057088118
148849,148849,0.0999957794921087
70315,70315,0.0999964689048869
63070,63070,0.0999867646181481
28075,28075,0.0999871043577053
57190,57190,0.0999763087771863
78724,78724,0.0999912784090985
70648,70648,0.0999986329415853
123248,123248,0.0999993588135062
27625,27625,0.0999963367139094
94576,94576,0.0999941229882783
65167,65167,0.0999859918781497
132723,132723,0.0999947476557787
64166,64166,0.0999799402182844
19037,19037,0.0999875558689869
91547,91547,0.0999979693610251
57601,57601,0.0999971998242744
23740,23740,0.0999893894553422
41721,41721,0.0999813309980962
21264,21264,0.0999985098866534
34967,34967,0.0999790779922013
43758,43758,0.0999990317875195
16153,16153,0.0999838930610867
201883,201883,0.0999964701865181
74319,74319,0.0999935344091492
60678,60678,0.0999946619583952
168443,168443,0.0999934912709434
64922,64922,0.099986730552522
42973,42973,0.0999870904936071
65884,65884,0.0999980878002036
46673,46673,0.0999975872748135
21264,21264,0.0999630121575269
88206,88206,0.0999878630478502
87016,87016,0.0999966149922298
39127,39127,0.0999956669336413
93061,93061,0.0999970903123169
29578,29578,0.0999577073475995
80121,80121,0.0999916219877843
68568,68568,0.0999989258501187
74666,74666,0.0999844182729665
75599,75599,0.099996222914702
77848,77848,0.0999952482862388
69115,69115,0.0999866427273776
33118,33118,0.0999978226187843
64690,64690,0.0999924186980316
