"iter_conv","calls_for_pi","last_F_value"
1392,109968,0.499526934949881
613,48427,0.499520139154104
951,75129,0.499676708621264
1461,115419,0.499799548356848
13657,1078903,0.499979041598323
393,31047,0.498966317417194
583,46057,0.498032312920606
4981,393499,0.499813564657806
1745,137855,0.499488931178141
3254,257066,0.499932291742766
4800,379200,0.499753760419755
25816,2039464,0.499970349412225
1174,92746,0.499741734610099
2356,186124,0.499414204891966
1676,132404,0.499595059145694
8115,641085,0.499942260726898
5699,450221,0.499855027446973
1672,132088,0.499581729693801
861,68019,0.499203641223049
665,52535,0.499669860687983
1109,87611,0.499340802481303
5508,435132,0.499735218618141
715,56485,0.498919628746183
572,45188,0.497549109810647
5298,418542,0.499739312254661
1258,99382,0.499368630665391
5466,431814,0.499919133864563
1727,136433,0.499795379345944
345,27255,0.498528440750231
8193,647247,0.499831151475667
2224,175696,0.49978922642925
699,55221,0.499223759522417
2581,203899,0.499836164212511
17721,1399959,0.499995373980271
4896,386784,0.499804288991333
2321,183359,0.499376483993622
4601,363479,0.499734240048467
1905,150495,0.499252586641043
2453,193787,0.499429553437999
274,21646,0.498755889616436
9732,768828,0.499926580452199
539,42581,0.498967740030606
3951,312129,0.499815767118352
1215,95985,0.499831248028112
355,28045,0.499268074450885
3622,286138,0.499687297986365
353,27887,0.499330989062925
4881,385599,0.499706405960019
344,27176,0.496353032972084
1028,81212,0.499245574669894
