"iter_conv","calls_for_pi","last_F_value"
228736,228736,0.499996084877609
36497,36497,0.499970141076208
479469,479469,0.499998672132932
126959,126959,0.499993697026673
10348,10348,0.499940394265268
223664,223664,0.499996859768648
47543,47543,0.49997304679813
196375,196375,0.499994756345389
64599,64599,0.499988918564369
13355,13355,0.499941363892111
43459,43459,0.499968121782228
23797,23797,0.499976210572012
57052,57052,0.499982273543203
152123,152123,0.499994572988085
165529,165529,0.499999737099253
69298,69298,0.499978475653635
400547,400547,0.499997144118778
226837,226837,0.49999982883764
202311,202311,0.499994574173284
167970,167970,0.499996699972038
76450,76450,0.499981594223168
28030,28030,0.499949900199876
162925,162925,0.49999164725429
5e+05,5e+05,0.806048750700293
153222,153222,0.499999555020626
255164,255164,0.499997816305917
31241,31241,0.49999809862431
353336,353336,0.499996419683382
23395,23395,0.499956214732458
414289,414289,0.499997874194375
45530,45530,0.499967045123356
61523,61523,0.499986409464295
18800,18800,0.499999197599922
23965,23965,0.49996508168641
14095,14095,0.499987468598147
122775,122775,0.499996928420148
322178,322178,0.499996623307387
5e+05,5e+05,0.844069604802088
270299,270299,0.499997103373975
199628,199628,0.499995470747135
232106,232106,0.499996842429279
5792,5792,0.499777040640345
182075,182075,0.499994271826123
170912,170912,0.499995733167676
65817,65817,0.499987678295378
86003,86003,0.499990706265795
16620,16620,0.49998411932396
189540,189540,0.499994842541911
115787,115787,0.499996815696705
66521,66521,0.49998719358208
