"iter_conv","calls_for_pi","last_F_value"
828,10808,0.0819902119555706
549,7535,0.0830735587519095
638,9121,0.0963481322925108
1002,15473,0.0960318197015262
884,11862,0.0823190570274108
671,10651,0.0764529765417448
799,10779,0.0908066546877033
530,7516,0.0969084448970968
744,11722,0.0794751157510272
892,7878,0.0927367664669745
522,6011,0.0913765191055687
558,10039,0.0938590602739466
460,7945,0.0830030337251342
750,8734,0.0796329836626077
1177,11656,0.0989768515246461
440,9422,0.0893963371451016
994,10475,0.0807584823256108
694,8179,0.095960844504651
575,12052,0.0817185038868935
796,13271,0.0878516921131691
742,9724,0.0988922376846148
691,9673,0.0878043385903894
904,11882,0.081108592416729
868,9351,0.0969838246445587
859,11837,0.0800821687305328
831,7318,0.0846948792838298
668,10149,0.0768692043993077
786,9269,0.0989370410812899
876,13351,0.08187114752272
530,8514,0.0918800336466122
618,9101,0.0949243501608603
943,14915,0.0908430856499037
1175,13650,0.0931012693638375
695,10176,0.0992387177746758
718,8702,0.0841045980008344
772,11750,0.0838633247912686
796,8281,0.0999374394440137
427,7912,0.0788021990907935
814,12291,0.0799861388570521
1098,11078,0.0826039830249046
657,8641,0.0982201464025826
708,8692,0.0847387763438954
961,11939,0.0843447545724796
664,8648,0.0982171558107541
687,8671,0.0810740404379562
979,14452,0.075928883446776
694,8179,0.0932467893596238
768,6756,0.0909113955382921
534,9516,0.0916423722713385
682,9664,0.0995971807927526
